tag,stem,cell,cell_lat,cell_lon,src_lat,src_lon,src_dep,n_fam,sta_lat,sta_lon,n_days,sigma_daily,site
CLRS,clrs,48.80_-124.80,48.8,-124.8,48.9,-124.7,30.34,1,48.8203,-124.1309,4233,0.1434,28
CLRSnew,clrsnew,48.00_-123.60,48.0,-123.6,48.2,-123.45,44.19,1,48.8203,-124.1309,4061,0.1936,28
CLRSnew,clrsnew,48.40_-123.60,48.4,-123.6,48.45,-123.65,24.48,1,48.8203,-124.1309,4170,0.2153,28
CLRSnew,clrsnew,48.40_-124.00,48.4,-124.0,48.55,-123.85,20.01,3,48.8203,-124.1309,4227,0.1033,28
CLRSnew,clrsnew,48.80_-124.00,48.8,-124.0,48.75,-124.175,26.01,14,48.8203,-124.1309,4229,0.094,28
CLRSnew,clrsnew,48.80_-124.40,48.8,-124.4,48.8,-124.35,28.99,18,48.8203,-124.1309,4229,0.1065,28
CLRSnew,clrsnew,48.80_-124.80,48.8,-124.8,48.9,-124.7,29.59,3,48.8203,-124.1309,4188,0.2166,28
CLRSnew,clrsnew,49.20_-124.40,49.2,-124.4,49.05,-124.55,42.09,3,48.8203,-124.1309,4227,0.1621,28
CLRSnew,clrsnew,49.20_-125.20,49.2,-125.2,49.35,-125.15,18.06,3,48.8203,-124.1309,4229,0.1351,28
CORE,core,46.40_-123.20,46.4,-123.2,46.45,-123.1,42.74,1,46.926,-123.916,1600,0.2872,53
CORE,core,46.80_-123.20,46.8,-123.2,46.85,-123.05,35.83,1,46.926,-123.916,590,0.2277,53
CORE,core,47.20_-122.80,47.2,-122.8,47.25,-122.85,37.67,5,46.926,-123.916,2075,0.0462,53
CORE,core,47.20_-123.20,47.2,-123.2,47.3,-123.1,41.6,6,46.926,-123.916,2067,0.1096,53
CORE,core,47.60_-122.80,47.6,-122.8,47.75,-122.875,34.66,2,46.926,-123.916,2041,0.1054,53
CORE,core,47.60_-123.20,47.6,-123.2,47.7,-123.35,42.04,5,46.926,-123.916,2066,0.0628,53
COWS,cows,46.80_-122.40,46.8,-122.4,46.85,-122.6,37.7,1,47.666,-121.931,1774,0.0844,54
COWS,cows,46.80_-122.80,46.8,-122.8,46.9,-122.75,37.94,4,47.666,-121.931,1775,0.0739,54
COWS,cows,47.20_-122.40,47.2,-122.4,47.3,-122.55,40.39,3,47.666,-121.931,1774,0.1069,54
COWS,cows,47.20_-122.80,47.2,-122.8,47.225,-122.75,35.55,24,47.666,-121.931,1775,0.0628,54
COWS,cows,47.20_-123.20,47.2,-123.2,47.3,-123.15,43.22,7,47.666,-121.931,1774,0.0831,54
COWS,cows,47.60_-122.40,47.6,-122.4,47.6,-122.6,18.56,1,47.666,-121.931,1774,0.1303,54
COWS,cows,47.60_-122.80,47.6,-122.8,47.575,-122.775,22.07,14,47.666,-121.931,1775,0.091,54
COWS,cows,47.60_-123.20,47.6,-123.2,47.65,-123.15,37.72,9,47.666,-121.931,1775,0.0496,54
COWS,cows,48.00_-122.80,48.0,-122.8,48.1,-122.95,39.21,5,47.666,-121.931,1775,0.1032,54
COWS,cows,48.00_-123.20,48.0,-123.2,47.95,-123.125,41.23,12,47.666,-121.931,1775,0.0711,54
COWS,cows,48.40_-122.80,48.4,-122.8,48.375,-122.825,36.42,10,47.666,-121.931,1775,0.0841,54
COWS,cows,48.40_-123.20,48.4,-123.2,48.3,-123.1,31.07,3,47.666,-121.931,1775,0.0538,54
CRBN,crbn,46.00_-123.20,46.0,-123.2,46.15,-123.15,18.68,1,46.988,-121.961,537,0.1468,55
CRBN,crbn,46.80_-122.80,46.8,-122.8,46.9,-122.75,42.4,4,46.988,-121.961,1172,0.091,55
CRBN,crbn,47.20_-123.20,47.2,-123.2,47.1,-123.05,41.13,1,46.988,-121.961,1090,0.0482,55
CRBN,crbn,47.60_-122.80,47.6,-122.8,47.45,-122.9,12.65,2,46.988,-121.961,1303,0.0666,55
CRBN,crbn,47.60_-123.20,47.6,-123.2,47.75,-123.0,46.35,3,46.988,-121.961,1516,0.094,55
CRBN,crbn,48.00_-122.80,48.0,-122.8,47.875,-122.825,37.91,2,46.988,-121.961,1537,0.1176,55
CRBN,crbn,48.00_-123.20,48.0,-123.2,47.85,-123.05,47.79,1,46.988,-121.961,1032,0.0996,55
DANT,dant,40.40_-122.40,40.4,-122.4,40.4,-122.55,19.62,1,40.295,-121.802,2689,0.1926,56
DANT,dant,40.40_-122.80,40.4,-122.8,40.45,-122.75,27.61,6,40.295,-121.802,2687,0.181,56
DANT,dant,40.80_-122.80,40.8,-122.8,40.85,-122.8,19.01,50,40.295,-121.802,2687,0.0989,56
DANT,dant,40.80_-123.20,40.8,-123.2,40.9,-123.05,35.43,20,40.295,-121.802,2687,0.1328,56
DANT,dant,41.20_-122.80,41.2,-122.8,41.1,-122.9,21.23,11,40.295,-121.802,2686,0.1462,56
DANT,dant,41.20_-123.20,41.2,-123.2,41.15,-123.075,20.87,12,40.295,-121.802,2682,0.1341,56
DBO,dbo,42.40_-123.20,42.4,-123.2,42.45,-123.4,32.06,42,43.119,-123.244,2828,0.158,57
DBO,dbo,42.40_-123.60,42.4,-123.6,42.5,-123.5,36.32,42,43.119,-123.244,2829,0.157,57
DBO,dbo,42.40_-124.00,42.4,-124.0,42.375,-123.8,33.1,2,43.119,-123.244,2666,0.1991,57
DBO,dbo,42.80_-123.20,42.8,-123.2,42.75,-123.4,33.6,4,43.119,-123.244,2271,0.1854,57
DBO,dbo,42.80_-123.60,42.8,-123.6,42.825,-123.5,31.71,8,43.119,-123.244,2487,0.2042,57
DBO,dbo,43.20_-123.20,43.2,-123.2,43.075,-123.375,37.88,2,43.119,-123.244,2223,0.1965,57
DBO,dbo,43.20_-123.60,43.2,-123.6,43.2,-123.5,34.37,3,43.119,-123.244,2597,0.1817,57
DBO,dbo,43.60_-123.60,43.6,-123.6,43.65,-123.5,25.84,1,43.119,-123.244,1708,0.3256,57
DING,ding,42.40_-123.20,42.4,-123.2,42.4,-123.35,35.92,9,42.862,-124.054,2657,0.1763,58
DING,ding,42.40_-123.60,42.4,-123.6,42.55,-123.5,33.01,4,42.862,-124.054,2709,0.1678,58
DING,ding,42.80_-123.20,42.8,-123.2,42.8,-123.4,35.4,1,42.862,-124.054,1224,0.2798,58
DING,ding,42.80_-123.60,42.8,-123.6,42.8,-123.5,31.85,6,42.862,-124.054,2709,0.1795,58
DING,ding,43.20_-123.60,43.2,-123.6,43.25,-123.6,30.97,5,42.862,-124.054,2393,0.2136,58
DING,ding,43.60_-124.00,43.6,-124.0,43.45,-123.8,30.84,1,42.862,-124.054,2611,0.1962,58
DLIK,dlik,40.00_-122.40,40.0,-122.4,40.2,-122.55,19.45,1,40.455,-122.894,497,0.5312,59
DLIK,dlik,40.00_-122.80,40.0,-122.8,40.2,-122.8,12.32,1,40.455,-122.894,142,0.4031,59
DLIK,dlik,40.40_-122.40,40.4,-122.4,40.45,-122.6,19.19,18,40.455,-122.894,1424,0.2086,59
DLIK,dlik,40.40_-122.80,40.4,-122.8,40.4,-122.75,24.93,19,40.455,-122.894,1636,0.2095,59
DLIK,dlik,40.80_-122.40,40.8,-122.4,40.675,-122.6,20.33,4,40.455,-122.894,1249,0.3229,59
DLIK,dlik,40.80_-122.80,40.8,-122.8,40.85,-122.725,19.04,24,40.455,-122.894,1491,0.2108,59
DLIK,dlik,40.80_-123.20,40.8,-123.2,40.85,-123.05,35.47,8,40.455,-122.894,1285,0.2402,59
DLIK,dlik,41.20_-122.80,41.2,-122.8,41.2,-122.9,21.19,9,40.455,-122.894,1265,0.2422,59
DLIK,dlik,41.20_-123.20,41.2,-123.2,41.2,-123.05,25.33,18,40.455,-122.894,1552,0.2057,59
DMOR,dmor,40.00_-122.80,40.0,-122.8,40.2,-122.8,12.32,1,40.71,-123.703,1521,0.2743,60
DMOR,dmor,40.40_-122.40,40.4,-122.4,40.375,-122.525,25.6,4,40.71,-123.703,1514,0.1819,60
DMOR,dmor,40.40_-122.80,40.4,-122.8,40.45,-122.75,29.39,14,40.71,-123.703,1531,0.157,60
DMOR,dmor,40.40_-123.20,40.4,-123.2,40.55,-123.075,32.39,2,40.71,-123.703,1516,0.1731,60
DMOR,dmor,40.80_-122.40,40.8,-122.4,40.65,-122.55,19.79,3,40.71,-123.703,1520,0.211,60
DMOR,dmor,40.80_-122.80,40.8,-122.8,40.75,-122.8,19.9,45,40.71,-123.703,1532,0.1842,60
DMOR,dmor,40.80_-123.20,40.8,-123.2,40.85,-123.05,34.36,36,40.71,-123.703,1532,0.1872,60
DMOR,dmor,41.20_-122.80,41.2,-122.8,41.125,-122.9,20.63,10,40.71,-123.703,1527,0.2099,60
DMOR,dmor,41.20_-123.20,41.2,-123.2,41.15,-123.1,34.94,25,40.71,-123.703,1527,0.1858,60
DMOR,dmor,41.60_-123.20,41.6,-123.2,41.5,-123.1,32.48,3,40.71,-123.703,1528,0.2227,60
DONK,donk,47.60_-122.40,47.6,-122.4,47.65,-122.6,19.45,1,48.424,-122.157,1954,0.0897,61
DONK,donk,47.60_-122.80,47.6,-122.8,47.65,-122.85,30.85,5,48.424,-122.157,2319,0.0815,61
DONK,donk,47.60_-123.20,47.6,-123.2,47.725,-123.275,42.88,2,48.424,-122.157,2249,0.1292,61
DONK,donk,48.00_-122.80,48.0,-122.8,48.05,-122.95,49.73,3,48.424,-122.157,2281,0.0968,61
DONK,donk,48.00_-123.20,48.0,-123.2,48.0,-123.075,43.42,14,48.424,-122.157,2335,0.0634,61
DONK,donk,48.40_-122.80,48.4,-122.8,48.35,-122.825,24.31,4,48.424,-122.157,2348,0.0723,61
DONK,donk,48.40_-123.20,48.4,-123.2,48.45,-123.25,32.58,8,48.424,-122.157,2338,0.0621,61
DONK,donk,48.40_-123.60,48.4,-123.6,48.3,-123.45,20.67,1,48.424,-122.157,844,0.1915,61
DONK,donk,48.80_-123.20,48.8,-123.2,48.675,-123.3,22.27,2,48.424,-122.157,2302,0.0842,61
DONK,donk,48.80_-123.60,48.8,-123.6,48.65,-123.45,49.45,1,48.424,-122.157,1045,0.2318,61
DOORS,doors,46.40_-122.80,46.4,-122.8,46.5,-122.8,26.78,5,47.055,-123.257,1731,0.0419,62
DOORS,doors,46.40_-123.20,46.4,-123.2,46.45,-123.25,26.68,13,47.055,-123.257,1731,0.0384,62
DOORS,doors,46.80_-122.40,46.8,-122.4,46.9,-122.6,50.25,1,47.055,-123.257,1731,0.0534,62
DOORS,doors,46.80_-122.80,46.8,-122.8,46.825,-122.825,37.41,10,47.055,-123.257,1731,0.0321,62
DOORS,doors,46.80_-123.20,46.8,-123.2,46.8,-123.1,32.07,5,47.055,-123.257,1731,0.0402,62
DOORS,doors,47.20_-122.40,47.2,-122.4,47.225,-122.55,45.62,8,47.055,-123.257,1731,0.0447,62
DOORS,doors,47.20_-122.80,47.2,-122.8,47.25,-122.825,34.39,24,47.055,-123.257,1731,0.0349,62
DOORS,doors,47.20_-123.20,47.2,-123.2,47.275,-123.075,43.27,14,47.055,-123.257,1731,0.0514,62
DOORS,doors,47.60_-122.40,47.6,-122.4,47.5,-122.55,22.08,3,47.055,-123.257,1731,0.0713,62
DOORS,doors,47.60_-122.80,47.6,-122.8,47.625,-122.85,25.4,22,47.055,-123.257,1731,0.0351,62
DOORS,doors,47.60_-123.20,47.6,-123.2,47.65,-123.15,41.5,28,47.055,-123.257,1731,0.0346,62
DOORS,doors,47.60_-123.60,47.6,-123.6,47.75,-123.5,34.68,1,47.055,-123.257,1731,0.097,62
DOORS,doors,48.00_-122.80,48.0,-122.8,47.85,-122.85,26.15,3,47.055,-123.257,1731,0.0443,62
DOORS,doors,48.00_-123.20,48.0,-123.2,47.875,-123.2,42.75,8,47.055,-123.257,1731,0.0376,62
DOTY,doty,46.00_-122.80,46.0,-122.8,45.9,-122.9,26.56,1,46.705,-123.369,1753,0.0329,63
DOTY,doty,46.00_-123.20,46.0,-123.2,45.95,-123.225,31.85,4,46.705,-123.369,1883,0.0285,63
DOTY,doty,46.40_-122.80,46.4,-122.8,46.25,-122.925,21.46,2,46.705,-123.369,1875,0.048,63
DOTY,doty,46.40_-123.20,46.4,-123.2,46.375,-123.075,36.02,2,46.705,-123.369,1883,0.0372,63
DOTY,doty,46.80_-122.80,46.8,-122.8,46.95,-122.75,43.85,3,46.705,-123.369,1883,0.029,63
DOTY,doty,47.20_-122.40,47.2,-122.4,47.3,-122.55,43.94,3,46.705,-123.369,1883,0.0444,63
DOTY,doty,47.20_-122.80,47.2,-122.8,47.25,-122.85,40.99,11,46.705,-123.369,1883,0.022,63
DOTY,doty,47.20_-123.20,47.2,-123.2,47.4,-123.15,30.07,1,46.705,-123.369,1883,0.0405,63
DOTY,doty,47.60_-122.80,47.6,-122.8,47.5,-122.85,23.86,11,46.705,-123.369,1883,0.0201,63
DOTY,doty,47.60_-123.20,47.6,-123.2,47.525,-123.1,18.21,8,46.705,-123.369,1883,0.0316,63
DRAN,dran,42.80_-123.20,42.8,-123.2,42.95,-123.2,39.27,1,43.697,-123.349,1851,0.1131,64
DRAN,dran,42.80_-123.60,42.8,-123.6,42.9,-123.55,31.04,12,43.697,-123.349,2315,0.1493,64
DRAN,dran,42.80_-124.00,42.8,-124.0,42.95,-123.8,27.33,3,43.697,-123.349,2313,0.1446,64
DRAN,dran,43.20_-123.20,43.2,-123.2,43.1,-123.4,37.18,5,43.697,-123.349,2312,0.1838,64
DRAN,dran,43.20_-123.60,43.2,-123.6,43.15,-123.575,31.37,18,43.697,-123.349,2314,0.1132,64
DRAN,dran,43.60_-123.20,43.6,-123.2,43.45,-123.35,36.67,1,43.697,-123.349,2178,0.1595,64
DRAN,dran,43.60_-123.60,43.6,-123.6,43.675,-123.55,27.38,10,43.697,-123.349,2325,0.1149,64
DRAN,dran,43.60_-124.00,43.6,-124.0,43.5,-123.85,31.07,1,43.697,-123.349,2288,0.1707,64
DRAN,dran,44.00_-123.20,44.0,-123.2,44.0,-123.3,22.02,12,43.697,-123.349,2317,0.1086,64
DRAN,dran,44.00_-123.60,44.0,-123.6,44.075,-123.65,31.33,10,43.697,-123.349,2318,0.1072,64
DRAN,dran,44.40_-123.60,44.4,-123.6,44.45,-123.6,28.57,21,43.697,-123.349,2318,0.1211,64
DRAN,dran,44.80_-123.60,44.8,-123.6,44.6,-123.5,23.89,3,43.697,-123.349,2317,0.1538,64
EAGLE,eagle,46.40_-122.80,46.4,-122.8,46.6,-122.9,48.67,2,47.258,-122.999,1691,0.0977,65
EAGLE,eagle,46.40_-123.20,46.4,-123.2,46.55,-123.0,43.14,1,47.258,-122.999,1675,0.1857,65
EAGLE,eagle,46.80_-122.80,46.8,-122.8,46.95,-122.8,40.13,1,47.258,-122.999,1691,0.0893,65
EAGLE,eagle,46.80_-123.20,46.8,-123.2,46.85,-123.1,34.63,5,47.258,-122.999,1692,0.0576,65
EAGLE,eagle,47.20_-122.40,47.2,-122.4,47.3,-122.6,47.99,1,47.258,-122.999,1502,0.1559,65
EAGLE,eagle,47.20_-122.80,47.2,-122.8,47.25,-122.9,40.0,5,47.258,-122.999,1692,0.0689,65
EAGLE,eagle,47.20_-123.20,47.2,-123.2,47.1,-123.15,41.13,7,47.258,-122.999,1692,0.0523,65
EAGLE,eagle,47.60_-122.80,47.6,-122.8,47.5,-122.85,20.91,3,47.258,-122.999,1692,0.103,65
EAGLE,eagle,48.00_-122.80,48.0,-122.8,48.0,-122.95,49.73,1,47.258,-122.999,1685,0.085,65
EAGLE,eagle,48.00_-123.20,48.0,-123.2,48.0,-123.0,49.47,2,47.258,-122.999,1383,0.275,65
EAGLE,eagle,48.00_-123.60,48.0,-123.6,48.05,-123.475,42.38,2,47.258,-122.999,1691,0.1365,65
FISH,fish,45.20_-123.20,45.2,-123.2,45.1,-123.1,19.01,3,45.931,-123.559,1156,0.0821,66
FISH,fish,45.20_-123.60,45.2,-123.6,45.3,-123.55,45.4,3,45.931,-123.559,1148,0.1176,66
FISH,fish,45.60_-123.20,45.6,-123.2,45.8,-123.25,32.5,1,45.931,-123.559,1110,0.0469,66
FISH,fish,46.00_-123.20,46.0,-123.2,45.9,-123.1,17.08,1,45.931,-123.559,683,0.1101,66
FISH,fish,46.80_-123.20,46.8,-123.2,46.65,-123.15,36.89,1,45.931,-123.559,1089,0.1095,66
GDR,gdr,48.80_-124.80,48.8,-124.8,49.0,-124.75,29.65,3,49.781,-126.056,1359,0.3554,67
GDR,gdr,49.20_-124.80,49.2,-124.8,49.125,-124.825,34.66,4,49.781,-126.056,1680,0.3096,67
GDR,gdr,49.20_-125.20,49.2,-125.2,49.225,-125.075,27.56,2,49.781,-126.056,376,0.4019,67
GDR,gdr,49.20_-125.60,49.2,-125.6,49.375,-125.7,33.58,2,49.781,-126.056,1840,0.4216,67
GDR,gdr,49.60_-125.60,49.6,-125.6,49.5,-125.625,34.16,6,49.781,-126.056,1498,0.3447,67
GDR,gdr,49.60_-126.00,49.6,-126.0,49.575,-126.125,39.56,4,49.781,-126.056,1628,0.2564,67
GDR,gdr,50.00_-126.40,50.0,-126.4,50.0,-126.45,25.23,5,49.781,-126.056,985,0.3326,67
GDR,gdr,50.00_-126.80,50.0,-126.8,50.1,-126.8,26.13,2,49.781,-126.056,1308,0.4946,67
GHNB,ghnb,48.40_-123.20,48.4,-123.2,48.5,-123.225,27.54,2,49.306,-124.236,1546,0.2408,68
GHNB,ghnb,48.40_-123.60,48.4,-123.6,48.5,-123.7,21.96,2,49.306,-124.236,1733,0.2447,68
GHNB,ghnb,48.40_-124.00,48.4,-124.0,48.5,-123.95,23.89,5,49.306,-124.236,1734,0.1669,68
GHNB,ghnb,48.80_-123.60,48.8,-123.6,48.85,-123.6,27.31,2,49.306,-124.236,1733,0.2542,68
GHNB,ghnb,48.80_-124.00,48.8,-124.0,48.675,-123.975,28.68,16,49.306,-124.236,1734,0.1671,68
GHNB,ghnb,48.80_-124.40,48.8,-124.4,48.8,-124.4,36.81,7,49.306,-124.236,1734,0.1248,68
GHNB,ghnb,48.80_-124.80,48.8,-124.8,48.95,-124.8,29.04,4,49.306,-124.236,1708,0.1378,68
GHNB,ghnb,49.20_-124.40,49.2,-124.4,49.05,-124.475,22.24,2,49.306,-124.236,1729,0.164,68
GHNB,ghnb,49.20_-124.80,49.2,-124.8,49.15,-124.9,33.47,9,49.306,-124.236,1734,0.1731,68
GHNB,ghnb,49.20_-125.20,49.2,-125.2,49.2,-125.05,37.69,5,49.306,-124.236,1733,0.1356,68
GROV,grov,44.80_-123.60,44.8,-123.6,44.775,-123.525,22.53,2,45.538,-123.157,2102,0.1174,69
GROV,grov,45.20_-123.20,45.2,-123.2,45.3,-123.15,22.5,3,45.538,-123.157,2015,0.2066,69
GROV,grov,45.20_-123.60,45.2,-123.6,45.275,-123.45,32.59,2,45.538,-123.157,1890,0.1623,69
GROV,grov,45.60_-123.20,45.6,-123.2,45.55,-123.35,38.17,1,45.538,-123.157,2029,0.2276,69
GROV,grov,45.60_-123.60,45.6,-123.6,45.7,-123.45,31.01,3,45.538,-123.157,1879,0.2396,69
GROV,grov,46.00_-123.20,46.0,-123.2,45.9,-123.3,34.03,9,45.538,-123.157,2117,0.1039,69
GROV,grov,46.40_-123.20,46.4,-123.2,46.4,-123.225,21.47,2,45.538,-123.157,1448,0.1383,69
GRPK,grpk,40.40_-122.40,40.4,-122.4,40.5,-122.6,19.19,1,41.122,-121.994,699,0.1067,70
GRPK,grpk,40.40_-122.80,40.4,-122.8,40.35,-122.7,31.8,2,41.122,-121.994,691,0.166,70
GRPK,grpk,40.80_-122.40,40.8,-122.4,40.7,-122.6,20.33,1,41.122,-121.994,653,0.2021,70
GRPK,grpk,40.80_-122.80,40.8,-122.8,40.65,-122.7,18.75,17,41.122,-121.994,722,0.194,70
GRPK,grpk,40.80_-123.20,40.8,-123.2,40.9,-123.05,34.48,5,41.122,-121.994,799,0.1467,70
GRPK,grpk,41.20_-122.80,41.2,-122.8,41.15,-122.9,21.29,7,41.122,-121.994,747,0.2155,70
GRPK,grpk,41.20_-123.20,41.2,-123.2,41.15,-123.1,31.65,20,41.122,-121.994,752,0.1519,70
GRPK,grpk,41.60_-123.20,41.6,-123.2,41.55,-123.125,32.75,4,41.122,-121.994,739,0.1809,70
GTWY,gtwy,46.40_-123.20,46.4,-123.2,46.5,-123.15,48.58,1,46.74,-121.917,2077,0.0247,71
GTWY,gtwy,46.80_-122.80,46.8,-122.8,46.85,-122.875,40.24,2,46.74,-121.917,2077,0.0228,71
GTWY,gtwy,47.20_-122.40,47.2,-122.4,47.25,-122.55,45.26,5,46.74,-121.917,2077,0.0232,71
GTWY,gtwy,47.20_-122.80,47.2,-122.8,47.4,-122.75,29.95,7,46.74,-121.917,2077,0.0373,71
GTWY,gtwy,47.20_-123.20,47.2,-123.2,47.1,-123.0,41.26,3,46.74,-121.917,2077,0.0892,71
GTWY,gtwy,47.60_-122.80,47.6,-122.8,47.6,-122.8,19.36,3,46.74,-121.917,2077,0.0383,71
GTWY,gtwy,47.60_-123.20,47.6,-123.2,47.55,-123.075,31.85,2,46.74,-121.917,2077,0.0632,71
GUEM,guem,47.60_-122.80,47.6,-122.8,47.725,-122.775,29.34,4,48.547,-122.63,1899,0.1221,72
GUEM,guem,47.60_-123.20,47.6,-123.2,47.8,-123.15,38.07,3,48.547,-122.63,1767,0.1069,72
GUEM,guem,48.00_-122.80,48.0,-122.8,48.05,-122.85,21.3,4,48.547,-122.63,1904,0.0993,72
GUEM,guem,48.00_-123.20,48.0,-123.2,47.9,-123.2,42.56,9,48.547,-122.63,1629,0.1211,72
GUEM,guem,48.00_-123.60,48.0,-123.6,48.1,-123.45,37.59,5,48.547,-122.63,1634,0.0935,72
GUEM,guem,48.40_-122.80,48.4,-122.8,48.35,-122.8,22.8,3,48.547,-122.63,1650,0.0894,72
GUEM,guem,48.40_-123.20,48.4,-123.2,48.35,-123.125,43.44,8,48.547,-122.63,1904,0.0759,72
GUEM,guem,48.40_-123.60,48.4,-123.6,48.4,-123.65,25.95,11,48.547,-122.63,1905,0.0695,72
GUEM,guem,48.40_-124.00,48.4,-124.0,48.45,-123.85,35.4,3,48.547,-122.63,1650,0.1024,72
GUEM,guem,48.80_-123.20,48.8,-123.2,48.6,-123.3,44.37,1,48.547,-122.63,1624,0.0911,72
GUEM,guem,48.80_-123.60,48.8,-123.6,48.85,-123.725,41.2,6,48.547,-122.63,1627,0.1179,72
GUEM,guem,48.80_-124.00,48.8,-124.0,48.95,-123.85,46.83,10,48.547,-122.63,1904,0.05,72
GUMB,gumb,40.40_-122.40,40.4,-122.4,40.4,-122.5,16.68,2,41.213,-122.509,267,0.3212,73
GUMB,gumb,40.40_-122.80,40.4,-122.8,40.35,-122.85,17.49,1,41.213,-122.509,101,0.5178,73
GUMB,gumb,40.80_-122.80,40.8,-122.8,40.85,-122.95,21.41,7,41.213,-122.509,651,0.3323,73
GUMB,gumb,40.80_-123.20,40.8,-123.2,40.9,-123.05,36.65,7,41.213,-122.509,815,0.2925,73
GUMB,gumb,41.20_-122.80,41.2,-122.8,41.175,-122.95,22.41,8,41.213,-122.509,784,0.2168,73
GUMB,gumb,41.20_-123.20,41.2,-123.2,41.25,-123.1,32.3,10,41.213,-122.509,813,0.357,73
GUMB,gumb,41.60_-122.80,41.6,-122.8,41.6,-122.95,23.92,1,41.213,-122.509,119,0.2311,73
GUMB,gumb,41.60_-123.20,41.6,-123.2,41.6,-123.3,35.49,13,41.213,-122.509,662,0.2588,73
GUMB,gumb,41.60_-123.60,41.6,-123.6,41.55,-123.45,36.66,2,41.213,-122.509,621,0.4595,73
HANS,hans,47.20_-122.80,47.2,-122.8,47.15,-122.9,41.78,1,47.907,-122.569,1873,0.1259,74
HANS,hans,47.20_-123.20,47.2,-123.2,47.35,-123.05,45.49,1,47.907,-122.569,1873,0.1259,74
HANS,hans,47.60_-122.40,47.6,-122.4,47.6,-122.6,18.56,1,47.907,-122.569,1873,0.1541,74
HANS,hans,47.60_-122.80,47.6,-122.8,47.475,-122.925,20.66,2,47.907,-122.569,1873,0.1201,74
HANS,hans,47.60_-123.20,47.6,-123.2,47.65,-123.075,44.07,12,47.907,-122.569,1873,0.1108,74
HANS,hans,48.00_-122.80,48.0,-122.8,48.1,-122.9,24.6,11,47.907,-122.569,1873,0.1037,74
HANS,hans,48.00_-123.20,48.0,-123.2,47.9,-123.2,42.12,24,47.907,-122.569,1873,0.1016,74
HANS,hans,48.00_-123.60,48.0,-123.6,48.15,-123.6,42.37,5,47.907,-122.569,1873,0.1278,74
HANS,hans,48.00_-124.00,48.0,-124.0,48.15,-123.8,33.51,1,47.907,-122.569,1868,0.1592,74
HANS,hans,48.40_-122.80,48.4,-122.8,48.4,-122.85,54.79,7,47.907,-122.569,1873,0.1232,74
HANS,hans,48.40_-123.20,48.4,-123.2,48.3,-123.075,42.99,4,47.907,-122.569,1873,0.0895,74
HANS,hans,48.40_-123.60,48.4,-123.6,48.4,-123.7,19.97,12,47.907,-122.569,1873,0.0962,74
HANS,hans,48.40_-124.00,48.4,-124.0,48.5,-123.9,35.62,5,47.907,-122.569,1873,0.089,74
HANS,hans,48.80_-123.20,48.8,-123.2,48.65,-123.15,15.1,1,47.907,-122.569,518,0.3407,74
HANS,hans,48.80_-123.60,48.8,-123.6,48.75,-123.75,18.64,5,47.907,-122.569,1873,0.0871,74
HANS,hans,48.80_-124.00,48.8,-124.0,48.725,-123.875,27.51,4,47.907,-122.569,1873,0.1083,74
HAYF,hayf,40.00_-122.40,40.0,-122.4,40.175,-122.375,24.67,2,40.523,-123.232,1966,0.15,75
HAYF,hayf,40.00_-122.80,40.0,-122.8,40.15,-122.7,16.35,1,40.523,-123.232,2347,0.2394,75
HAYF,hayf,40.40_-122.40,40.4,-122.4,40.475,-122.55,20.8,14,40.523,-123.232,2347,0.0637,75
HAYF,hayf,40.40_-122.80,40.4,-122.8,40.5,-122.7,35.73,5,40.523,-123.232,2347,0.0492,75
HAYF,hayf,40.80_-122.40,40.8,-122.4,40.65,-122.6,20.33,5,40.523,-123.232,2348,0.0738,75
HAYF,hayf,40.80_-122.80,40.8,-122.8,40.85,-122.75,19.56,43,40.523,-123.232,2347,0.065,75
HAYF,hayf,40.80_-123.20,40.8,-123.2,40.9,-123.1,36.65,9,40.523,-123.232,2347,0.11,75
HAYF,hayf,41.20_-122.80,41.2,-122.8,41.2,-122.9,21.17,15,40.523,-123.232,2347,0.0613,75
HAYF,hayf,41.20_-123.20,41.2,-123.2,41.2,-123.1,30.48,33,40.523,-123.232,2348,0.0655,75
HBUG,hbug,41.60_-123.20,41.6,-123.2,41.775,-123.225,32.08,4,42.641,-124.379,2188,0.1118,76
HBUG,hbug,41.60_-123.60,41.6,-123.6,41.75,-123.45,41.31,1,42.641,-124.379,2184,0.1389,76
HBUG,hbug,42.00_-123.20,42.0,-123.2,42.05,-123.2,33.89,9,42.641,-124.379,2188,0.103,76
HBUG,hbug,42.00_-123.60,42.0,-123.6,42.15,-123.45,44.98,1,42.641,-124.379,2175,0.1492,76
HBUG,hbug,42.40_-123.20,42.4,-123.2,42.35,-123.35,33.76,32,42.641,-124.379,2188,0.0967,76
HBUG,hbug,42.40_-123.60,42.4,-123.6,42.45,-123.55,37.89,26,42.641,-124.379,2188,0.1059,76
HBUG,hbug,42.40_-124.00,42.4,-124.0,42.35,-123.8,30.24,1,42.641,-124.379,398,0.317,76
HBUG,hbug,42.80_-123.20,42.8,-123.2,42.7,-123.35,31.8,5,42.641,-124.379,2188,0.1021,76
HBUG,hbug,42.80_-123.60,42.8,-123.6,42.75,-123.55,30.01,15,42.641,-124.379,2188,0.1083,76
HBUG,hbug,43.20_-123.20,43.2,-123.2,43.1,-123.4,37.18,1,42.641,-124.379,2188,0.198,76
