patch,date,dvv,cc_max,n_stack
48.050_-123.850__c46,2017-04-26,0.0024695977420298,0.992834575815858,30
48.050_-123.850__c46,2017-04-27,0.0021887176105511,0.9936225154917072,30
48.050_-123.850__c46,2017-04-28,0.002107602276379,0.9943873038614296,30
48.050_-123.850__c46,2017-04-29,0.0017964871833051,0.9944047984315768,30
48.050_-123.850__c46,2017-04-30,0.0017681899632642,0.994640798869587,30
48.050_-123.850__c46,2017-05-01,0.0014255659003265,0.9956919804285976,30
48.050_-123.850__c46,2017-05-02,0.0012647604337127,0.9964811188384364,30
48.050_-123.850__c46,2017-05-03,0.0009348350174777,0.996125853937784,30
48.050_-123.850__c46,2017-05-04,0.0008164128486393,0.9966592790461192,30
48.050_-123.850__c46,2017-05-05,0.0007502881193509,0.9968939210565878,30
48.050_-123.850__c46,2017-05-06,0.0006826742969778,0.9963768063174792,30
48.050_-123.850__c46,2017-05-07,0.0004912415102872,0.996128913585506,30
48.050_-123.850__c46,2017-05-08,0.0003846280511314,0.9972739579214992,30
48.050_-123.850__c46,2017-05-09,0.0003427928023013,0.9974656732740892,30
48.050_-123.850__c46,2017-05-10,0.0001124911827114,0.9975805227619216,30
48.050_-123.850__c46,2017-05-11,2.3285034602496746e-05,0.9976247133727542,30
48.050_-123.850__c46,2017-05-12,0.0001338698514774,0.9978400189302514,30
48.050_-123.850__c46,2017-05-13,2.712993571010063e-06,0.9974604693606244,30
48.050_-123.850__c46,2017-05-14,-3.995244286373998e-05,0.9970782534197676,30
48.050_-123.850__c46,2017-05-15,-0.0001699681604193,0.9973638116823542,30
48.050_-123.850__c46,2017-05-16,-0.0001425841757183,0.997277795730517,30
48.050_-123.850__c46,2017-05-17,-4.531153399769272e-05,0.9969751594206444,30
48.050_-123.850__c46,2017-05-18,-0.0001058580130482,0.996794886169084,30
48.050_-123.850__c46,2017-05-19,-3.20029680545624e-05,0.996793938909458,30
48.050_-123.850__c46,2017-05-20,6.53125029853616e-05,0.99651679245838,30
48.050_-123.850__c46,2017-05-21,0.0002206085685176,0.9966462343385,30
48.050_-123.850__c46,2017-05-22,-6.75201964537853e-05,0.9972907768628289,30
48.050_-123.850__c46,2017-05-23,-1.129560845189728e-05,0.9977947396864064,30
48.050_-123.850__c46,2017-05-24,-0.0001041626264269,0.9976961723310956,30
48.050_-123.850__c46,2017-05-25,4.5393590965167614e-05,0.9973765008546164,30
48.050_-123.850__c46,2017-05-26,-4.491295002807262e-05,0.9975189479966922,30
48.050_-123.850__c46,2017-05-27,9.366322559647164e-05,0.9973272261192084,30
48.050_-123.850__c46,2017-05-28,0.0001245210639399,0.9968840496308794,30
48.050_-123.850__c46,2017-05-29,0.0001095519978245,0.996793439376606,30
48.050_-123.850__c46,2017-05-30,0.000152962074909,0.9968375412177884,30
48.050_-123.850__c46,2017-05-31,0.0001292391981971,0.9966756693683796,30
48.050_-123.850__c46,2017-06-01,0.0001368878093518,0.9971562416161436,30
48.050_-123.850__c46,2017-06-02,0.0002853433162665,0.9969768990994576,30
48.050_-123.850__c46,2017-06-03,0.0003876994834948,0.9962717361868992,30
48.050_-123.850__c46,2017-06-04,0.0003035108144606,0.9960820040145388,30
48.050_-123.850__c46,2017-06-05,0.0001742601209467,0.9969097876274348,30
48.050_-123.850__c46,2017-06-06,0.0001001527142251,0.9974086551891298,30
48.050_-123.850__c46,2017-06-07,6.977859854927115e-05,0.9964857203987636,30
48.050_-123.850__c46,2017-06-08,-5.163331380438616e-05,0.9968286758762565,30
48.050_-123.850__c46,2017-06-09,5.639728396964868e-06,0.9972498272336175,30
48.050_-123.850__c46,2017-06-10,4.773131647662198e-05,0.9965389008164456,30
48.050_-123.850__c46,2017-06-11,-0.0001946398474006,0.9960664176080692,30
48.050_-123.850__c46,2017-06-12,-0.0001296237420294,0.9960551402969317,30
48.050_-123.850__c46,2017-06-13,-0.0001721854175829,0.9965910724450374,30
48.050_-123.850__c46,2017-06-14,-0.0002402945884866,0.9966808264185908,30
48.050_-123.850__c46,2017-06-15,-0.0005433763307083,0.9969659529152136,30
48.050_-123.850__c46,2017-06-16,-0.000472090225403,0.9967913166969194,30
48.050_-123.850__c46,2017-06-17,-0.0004670563713602,0.9967431399098848,30
48.050_-123.850__c46,2017-06-18,-0.0007083992120069,0.9964286119559248,30
48.050_-123.850__c46,2017-06-19,-0.000892903149198,0.9965478400792808,30
48.050_-123.850__c46,2017-06-20,-0.0010803522780871,0.9968571809156608,30
48.050_-123.850__c46,2017-06-21,-0.0010742765013128,0.996814731201796,30
48.050_-123.850__c46,2017-06-22,-0.0013298641009865,0.9969480630538424,30
48.050_-123.850__c46,2017-06-23,-0.0011618293843916,0.9969372703196084,30
48.050_-123.850__c46,2017-06-24,-0.0010978981040967,0.9968061798266312,30
48.050_-123.850__c46,2017-06-25,-0.00096289712862,0.9968619168968677,30
48.050_-123.850__c46,2017-06-26,-0.0011315955749357,0.9975310731999676,30
48.050_-123.850__c46,2017-06-27,-0.0012580878601481,0.9980842669457546,30
48.050_-123.850__c46,2017-06-28,-0.0013270398722466,0.9981038317934752,30
48.050_-123.850__c46,2017-06-29,-0.0015665438896406,0.9979251459363708,30
48.050_-123.850__c46,2017-06-30,-0.0015983297273176,0.9978939786114872,30
