station,patch,n_days,first,last,span_d,cov_station,cov_own_span,max_gap_d,p90_gap_d,med_cc,med_nstack,flag_gappy,flag_bursty,flag_short,flag_lowcc,quality
B935,40.850_-123.150__c170,3500,2008-11-12,2026-06-05,6415,0.555,0.555,68,3.0,0.947,23,False,False,False,False,GOOD
B935,40.900_-122.500__c294,5897,2008-11-07,2026-06-05,6420,0.935,0.935,22,1.0,0.882,29,False,False,False,False,GOOD
B935,40.900_-122.800__c655,3791,2008-11-11,2026-06-05,6416,0.601,0.601,74,3.0,0.918,24,False,False,False,False,GOOD
B935,40.900_-122.900__c729,6208,2008-11-07,2026-06-06,6421,0.984,0.984,22,1.0,0.885,30,False,False,False,False,GOOD
B935,40.900_-123.000__c275,5977,2008-11-07,2026-06-05,6420,0.947,0.948,22,1.0,0.888,29,False,False,False,False,GOOD
B935,40.900_-123.000__c277,3035,2008-11-20,2026-06-05,6407,0.481,0.482,139,3.0,0.931,24,True,False,False,False,BAD
B935,40.900_-123.150__c938,6258,2008-11-07,2026-06-06,6421,0.992,0.992,22,1.0,0.913,30,False,False,False,False,GOOD
B935,40.900_-123.200__c608,4530,2008-11-09,2026-06-05,6418,0.718,0.718,54,2.0,0.921,25,False,False,False,False,GOOD
B935,40.950_-122.600__c732,5584,2008-11-08,2026-06-05,6419,0.885,0.885,22,1.0,0.919,28,False,False,False,False,GOOD
B935,40.950_-122.700__c254,5887,2008-11-07,2026-06-05,6420,0.933,0.933,23,1.0,0.896,29,False,False,False,False,GOOD
B935,40.950_-122.800__c769,5874,2008-11-07,2026-06-05,6420,0.931,0.931,22,1.0,0.899,29,False,False,False,False,GOOD
B935,40.950_-122.850__c1173,5043,2008-11-07,2026-06-05,6420,0.799,0.799,23,2.0,0.885,26,False,False,False,False,GOOD
B935,40.950_-122.950__c668,5770,2008-11-07,2026-06-05,6420,0.915,0.915,22,1.0,0.918,29,False,False,False,False,GOOD
B935,40.950_-123.250__c631,5957,2008-11-07,2026-06-06,6421,0.944,0.944,22,1.0,0.853,29,False,False,False,False,GOOD
B935,41.000_-122.450__c282,6228,2008-11-07,2026-06-06,6421,0.987,0.987,22,1.0,0.926,30,False,False,False,False,GOOD
B935,41.000_-122.650__c1053,6246,2008-11-07,2026-06-06,6421,0.99,0.99,22,1.0,0.826,30,False,False,False,False,GOOD
B935,41.000_-122.850__c761,5688,2008-11-07,2026-06-05,6420,0.902,0.902,22,1.0,0.868,29,False,False,False,False,GOOD
B935,41.000_-123.150__c765,3447,2008-11-13,2026-06-05,6414,0.546,0.547,95,3.0,0.765,23,False,False,False,False,GOOD
B935,41.000_-123.300__c378,5419,2008-11-07,2026-06-05,6420,0.859,0.859,22,1.300000000000182,0.909,27,False,False,False,False,GOOD
B935,41.050_-122.750__c998,5891,2008-11-07,2026-06-05,6420,0.934,0.934,22,1.0,0.851,29,False,False,False,False,GOOD
B935,41.050_-122.800__c497,5932,2008-11-07,2026-06-05,6420,0.94,0.94,22,1.0,0.926,29,False,False,False,False,GOOD
B935,41.050_-122.950__c102,5396,2008-11-08,2026-06-05,6419,0.855,0.856,22,2.0,0.919,27,False,False,False,False,GOOD
B935,41.050_-123.000__c1043,4560,2008-11-09,2026-06-05,6418,0.723,0.723,53,2.0,0.915,25,False,False,False,False,GOOD
B935,41.050_-123.150__c913,5680,2008-11-08,2026-06-05,6419,0.9,0.901,22,1.0,0.92,29,False,False,False,False,GOOD
B935,41.050_-123.200__c264,5848,2008-11-07,2026-06-05,6420,0.927,0.927,22,1.0,0.85,29,False,False,False,False,GOOD
B935,41.050_-123.250__c790,1982,2008-12-06,2026-06-05,6391,0.314,0.316,217,2.0,0.922,28,True,True,False,False,BAD
B935,41.100_-122.650__c194,4803,2008-11-08,2026-06-05,6419,0.761,0.762,25,2.0,0.944,26,False,False,False,False,GOOD
B935,41.100_-122.700__c828,5499,2008-11-07,2026-06-05,6420,0.872,0.872,23,1.0,0.89,28,False,False,False,False,GOOD
B935,41.100_-122.750__c1231,5598,2008-11-08,2026-06-05,6419,0.887,0.888,23,1.0,0.887,28,False,False,False,False,GOOD
B935,41.100_-122.750__c1232,5338,2008-11-09,2026-06-06,6419,0.846,0.846,22,2.0,0.941,27,False,False,False,False,GOOD
B935,41.100_-122.850__c708,5338,2008-11-08,2026-06-05,6419,0.846,0.846,23,2.0,0.886,27,False,False,False,False,GOOD
B935,41.100_-122.950__c301,1543,2009-01-06,2026-06-05,6360,0.245,0.247,889,2.0,0.627,27,True,True,False,False,BAD
B935,41.100_-123.250__c614,6038,2008-11-07,2026-06-06,6421,0.957,0.957,22,1.0,0.847,30,False,False,False,False,GOOD
B935,41.100_-123.300__c79,3591,2008-11-10,2026-06-05,6417,0.569,0.57,74,3.0,0.891,23,False,False,False,False,GOOD
B935,41.150_-122.500__c35,4827,2008-11-10,2026-06-05,6417,0.765,0.766,23,2.0,0.871,26,False,False,False,False,GOOD
B935,41.150_-122.750__c422,6125,2008-11-07,2026-06-06,6421,0.971,0.971,22,1.0,0.862,30,False,False,False,False,GOOD
B935,41.150_-122.850__c721,5907,2008-11-07,2026-06-05,6420,0.936,0.936,22,1.0,0.91,29,False,False,False,False,GOOD
B935,41.150_-122.900__c1264,6205,2008-11-07,2026-06-06,6421,0.984,0.984,22,1.0,0.911,30,False,False,False,False,GOOD
B935,41.150_-123.100__c1105,6262,2008-11-07,2026-06-06,6421,0.993,0.993,22,1.0,0.885,30,False,False,False,False,GOOD
B935,41.150_-123.200__c862,5992,2008-11-07,2026-06-05,6420,0.95,0.95,22,1.0,0.871,29,False,False,False,False,GOOD
B935,41.150_-123.250__c1151,6004,2008-11-07,2026-06-05,6420,0.952,0.952,22,1.0,0.915,29,False,False,False,False,GOOD
B935,41.200_-122.700__c511,6158,2008-11-07,2026-06-05,6420,0.976,0.976,22,1.0,0.862,30,False,False,False,False,GOOD
B935,41.200_-122.750__c1029,5786,2008-11-07,2026-06-05,6420,0.917,0.917,22,1.0,0.917,29,False,False,False,False,GOOD
B935,41.200_-122.800__c898,4841,2008-11-08,2026-06-05,6419,0.767,0.768,23,2.0,0.914,26,False,False,False,False,GOOD
B935,41.200_-122.950__c1264,5428,2008-11-07,2026-06-05,6420,0.86,0.86,22,2.0,0.908,28,False,False,False,False,GOOD
B935,41.200_-123.050__c1233,2025,2008-12-03,2026-06-05,6394,0.321,0.322,227,3.0,0.742,26,True,True,False,False,BAD
B935,41.200_-123.150__c1035,5926,2008-11-07,2026-06-05,6420,0.939,0.939,22,1.0,0.919,29,False,False,False,False,GOOD
B935,41.200_-123.250__c643,5899,2008-11-08,2026-06-06,6420,0.935,0.935,24,1.0,0.915,29,False,False,False,False,GOOD
B935,41.250_-122.750__c675,6078,2008-11-07,2026-06-05,6420,0.963,0.964,22,1.0,0.91,30,False,False,False,False,GOOD
B935,41.250_-122.900__c632,6159,2008-11-07,2026-06-06,6421,0.976,0.976,22,1.0,0.873,30,False,False,False,False,GOOD
B935,41.250_-123.000__c1124,2950,2008-11-26,2026-06-05,6401,0.468,0.469,108,3.0,0.89,24,True,False,False,False,BAD
B935,41.250_-123.150__c370,6125,2008-11-07,2026-06-06,6421,0.971,0.971,22,1.0,0.905,30,False,False,False,False,GOOD
B935,41.250_-123.250__c1120,5966,2008-11-08,2026-06-05,6419,0.946,0.946,22,1.0,0.912,29,False,False,False,False,GOOD
B935,41.250_-123.300__c395,2026,2008-11-30,2026-06-03,6395,0.321,0.322,221,2.0,0.929,28,True,True,False,False,BAD
B935,41.250_-123.300__c757,5495,2008-11-08,2026-06-05,6419,0.871,0.871,22,1.0,0.903,28,False,False,False,False,GOOD
B935,41.300_-122.700__c234,6128,2008-11-07,2026-06-06,6421,0.971,0.971,22,1.0,0.799,30,False,False,False,False,GOOD
B935,41.300_-123.050__c462,4975,2008-11-13,2026-06-05,6414,0.789,0.789,23,2.0,0.492,26,False,False,False,True,MARGINAL
B935,41.300_-123.100__c1068,5938,2008-11-07,2026-06-05,6420,0.941,0.941,22,1.0,0.907,29,False,False,False,False,GOOD
B935,41.300_-123.400__c126,5835,2008-11-07,2026-06-05,6420,0.925,0.925,22,1.0,0.904,29,False,False,False,False,GOOD
B935,41.350_-123.000__c899,6027,2008-11-07,2026-06-05,6420,0.955,0.955,22,1.0,0.918,30,False,False,False,False,GOOD
B935,41.350_-123.350__c419,4862,2008-11-09,2026-06-05,6418,0.771,0.771,35,2.0,0.839,26,False,False,False,False,GOOD
B935,41.350_-123.400__c249,5382,2008-11-08,2026-06-05,6419,0.853,0.853,23,2.0,0.911,27,False,False,False,False,GOOD
B935,41.400_-123.300__c579,6074,2008-11-07,2026-06-05,6420,0.963,0.963,22,1.0,0.827,30,False,False,False,False,GOOD
B935,41.400_-123.350__c32,6087,2008-11-07,2026-06-06,6421,0.965,0.965,22,1.0,0.877,30,False,False,False,False,GOOD
B941,46.150_-123.100__c386,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.991,30,False,False,False,False,GOOD
B941,46.200_-123.050__c300,6618,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.976,30,False,False,False,False,GOOD
B941,46.350_-123.100__c244,6615,2008-03-30,2026-06-05,6642,0.999,0.999,6,1.0,0.961,30,False,False,False,False,GOOD
B941,46.400_-123.200__c479,6618,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.977,30,False,False,False,False,GOOD
B941,46.550_-122.750__c395,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.988,30,False,False,False,False,GOOD
B941,46.700_-123.100__c385,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.971,30,False,False,False,False,GOOD
B941,46.700_-123.200__c157,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.957,30,False,False,False,False,GOOD
B941,46.750_-122.650__c376,6617,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.984,30,False,False,False,False,GOOD
B941,46.750_-122.850__c680,6612,2008-03-30,2026-06-05,6642,0.999,0.999,6,1.0,0.888,30,False,False,False,False,GOOD
B941,46.850_-122.550__c206,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.931,30,False,False,False,False,GOOD
B941,46.900_-122.700__c748,6618,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.993,30,False,False,False,False,GOOD
B941,46.900_-123.050__c43,6616,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.949,30,False,False,False,False,GOOD
B941,46.950_-122.700__c260,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.993,30,False,False,False,False,GOOD
B941,47.000_-122.700__c103,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.989,30,False,False,False,False,GOOD
B941,47.000_-122.800__c491,6587,2008-03-30,2026-06-05,6642,0.995,0.995,6,1.0,0.948,30,False,False,False,False,GOOD
B941,47.100_-122.700__c375,6617,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.984,30,False,False,False,False,GOOD
B941,47.100_-122.950__c38,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.994,30,False,False,False,False,GOOD
B941,47.300_-122.900__c337,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.984,30,False,False,False,False,GOOD
B941,47.350_-122.500__c645,6060,2008-04-01,2026-06-05,6640,0.916,0.916,8,1.0,0.898,29,False,False,False,False,GOOD
B941,47.350_-122.700__c513,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.984,30,False,False,False,False,GOOD
B941,47.350_-123.300__c221,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.993,30,False,False,False,False,GOOD
B941,47.350_-123.300__c253,6613,2008-03-30,2026-06-05,6642,0.999,0.999,6,1.0,0.961,30,False,False,False,False,GOOD
B941,47.400_-122.450__c234,6616,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.957,30,False,False,False,False,GOOD
B941,47.400_-123.250__c578,6616,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.988,30,False,False,False,False,GOOD
B941,47.450_-122.950__c1073,6616,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.98,30,False,False,False,False,GOOD
B941,47.450_-123.400__c176,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.965,30,False,False,False,False,GOOD
B941,47.650_-122.700__c149,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.981,30,False,False,False,False,GOOD
B941,47.750_-122.700__c546,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.993,30,False,False,False,False,GOOD
B941,47.750_-123.100__c719,6610,2008-03-30,2026-06-05,6642,0.999,0.999,6,1.0,0.871,30,False,False,False,False,GOOD
B941,47.800_-122.800__c524,6613,2008-03-30,2026-06-05,6642,0.999,0.999,6,1.0,0.902,30,False,False,False,False,GOOD
B941,47.800_-122.900__c507,6618,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.945,30,False,False,False,False,GOOD
B941,47.900_-123.200__c28,6619,2008-03-30,2026-06-05,6642,1.0,1.0,6,1.0,0.993,30,False,False,False,False,GOOD
COLT,44.450_-123.600__c898,3338,2007-02-23,2026-06-05,7043,0.53,0.531,502,3.0,0.969,24,False,False,False,False,GOOD
COLT,44.500_-123.550__c1054,3529,2007-02-23,2026-06-04,7042,0.561,0.561,308,3.0,0.956,23,False,False,False,False,GOOD
COLT,44.550_-123.350__c197,308,2007-05-16,2026-06-03,6959,0.049,0.05,1810,13.0,0.68,7,True,True,False,False,BAD
COLT,44.550_-123.500__c341,1558,2008-05-07,2026-06-04,6603,0.247,0.264,1621,4.0,0.987,17,True,True,False,False,BAD
COLT,44.550_-123.600__c1007,2098,2007-02-23,2026-06-05,7043,0.333,0.333,501,4.0,0.987,17,True,True,False,False,BAD
COLT,44.550_-123.600__c656,5416,2007-02-22,2026-06-05,7044,0.86,0.861,131,2.0,0.99,28,False,False,False,False,GOOD
COLT,44.550_-123.600__c945,3809,2007-02-23,2026-06-04,7042,0.605,0.605,266,3.0,0.973,24,False,False,False,False,GOOD
COLT,44.600_-123.400__c532,1663,2007-03-06,2026-06-04,7031,0.264,0.265,1266,5.0,0.91,16,True,True,False,False,BAD
COLT,44.700_-123.400__c1138,2882,2007-03-06,2026-06-05,7032,0.458,0.459,536,4.0,0.948,22,True,True,False,False,BAD
COLT,44.700_-123.500__c1416,28,2008-05-07,2026-01-15,6463,0.004,0.005,3364,531.8000000000018,0.633,6,True,True,False,False,BAD
COLT,44.700_-123.550__c551,4285,2007-02-23,2026-06-05,7043,0.681,0.681,245,2.0,0.642,24,False,False,False,False,GOOD
COLT,44.750_-123.700__c301,2300,2007-02-23,2026-06-04,7042,0.365,0.366,651,4.0,0.991,19,True,True,False,False,BAD
COLT,44.800_-123.650__c108,3073,2007-02-23,2026-06-04,7042,0.488,0.488,270,3.0,0.952,22,True,True,False,False,BAD
COLT,44.950_-123.500__c897,15,2008-05-27,2026-01-15,6443,0.002,0.003,5025,773.9000000000009,0.84,6,True,True,False,False,BAD
COLT,45.050_-123.400__c872,14,2008-05-27,2026-01-15,6443,0.002,0.002,5025,862.4000000000005,0.824,6,True,True,False,False,BAD
COLT,45.050_-123.500__c1172,17,2008-05-27,2026-01-15,6443,0.003,0.003,5025,606.5,0.768,6,True,True,False,False,BAD
COLT,45.100_-123.150__c704,6016,2007-02-20,2026-06-05,7046,0.956,0.956,131,1.0,0.992,29,False,False,False,False,GOOD
COLT,45.100_-123.500__c1635,3022,2007-02-23,2026-06-05,7043,0.48,0.48,486,3.0,0.971,21,True,True,False,False,BAD
COLT,45.150_-123.100__c547,3298,2007-02-23,2026-06-04,7042,0.524,0.524,261,3.0,0.911,22,False,False,False,False,GOOD
COLT,45.150_-123.300__c136,5559,2007-02-21,2026-06-05,7045,0.883,0.883,131,1.0,0.984,29,False,False,False,False,GOOD
COLT,45.150_-123.500__c213,5890,2007-02-20,2026-06-06,7047,0.936,0.936,131,1.0,0.965,29,False,False,False,False,GOOD
COLT,45.200_-123.100__c1037,609,2008-05-17,2026-05-29,6587,0.097,0.104,1620,7.0,0.933,11,True,True,False,False,BAD
COLT,45.300_-123.250__c745,4867,2007-02-22,2026-06-05,7044,0.773,0.773,216,2.0,0.955,26,False,False,False,False,GOOD
COLT,45.300_-123.350__c150,19,2008-05-17,2026-01-15,6453,0.003,0.003,5025,436.30000000000064,0.832,6,True,True,False,False,BAD
COLT,45.350_-123.050__c1422,6176,2007-02-20,2026-06-06,7047,0.981,0.981,131,1.0,0.99,29,False,False,False,False,GOOD
COLT,45.350_-123.200__c231,4647,2007-02-22,2026-06-05,7044,0.738,0.738,169,2.0,0.978,26,False,False,False,False,GOOD
COLT,45.400_-122.950__c50,2134,2008-04-08,2026-06-03,6631,0.339,0.36,851,3.0,0.794,23,True,True,False,False,BAD
COLT,45.400_-123.000__c937,3583,2007-02-23,2026-06-05,7043,0.569,0.569,266,3.0,0.968,22,False,False,False,False,GOOD
COLT,45.400_-123.050__c1475,3053,2007-02-27,2026-06-04,7038,0.485,0.486,529,3.0,0.981,21,True,True,False,False,BAD
COLT,45.400_-123.300__c1166,4132,2007-02-23,2026-06-05,7043,0.656,0.657,251,2.0,0.985,25,False,False,False,False,GOOD
COLT,45.500_-123.250__c206,4619,2007-02-21,2026-06-05,7045,0.734,0.734,186,2.0,0.981,25,False,False,False,False,GOOD
COLT,45.500_-123.300__c156,5223,2007-02-21,2026-06-05,7045,0.83,0.83,141,1.0,0.916,29,False,False,False,False,GOOD
COLT,45.550_-123.400__c199,3718,2007-02-23,2026-06-05,7043,0.591,0.591,256,3.0,0.928,23,False,False,False,False,GOOD
COLT,45.600_-123.450__c858,4088,2007-02-23,2026-06-05,7043,0.649,0.65,224,3.0,0.787,24,False,False,False,False,GOOD
COLT,45.800_-123.300__c1110,5137,2007-02-23,2026-06-05,7043,0.816,0.816,132,2.0,0.617,27,False,False,False,False,GOOD
COLT,45.900_-123.100__c431,749,2007-03-09,2026-06-04,7028,0.119,0.119,1716,7.0,0.7,10,True,True,False,False,BAD
COLT,45.900_-123.300__c75,5872,2007-02-20,2026-06-05,7046,0.933,0.933,131,1.0,0.992,29,False,False,False,False,GOOD
COLT,45.900_-123.350__c475,3458,2007-02-23,2026-06-04,7042,0.549,0.55,290,3.0,0.993,23,False,False,False,False,GOOD
COLT,46.050_-123.100__c528,5667,2007-02-21,2026-06-05,7045,0.9,0.9,131,1.0,0.973,28,False,False,False,False,GOOD
COR,43.700_-123.500__c594,5176,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.995,26,False,False,False,False,GOOD
COR,43.700_-123.700__c126,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.996,26,False,False,False,False,GOOD
COR,43.750_-123.800__c81,5179,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.997,26,False,False,False,False,GOOD
COR,43.900_-123.300__c891,5176,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.996,26,False,False,False,False,GOOD
COR,43.900_-123.550__c206,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.993,26,False,False,False,False,GOOD
COR,43.950_-123.300__c716,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.996,26,False,False,False,False,GOOD
COR,43.950_-123.350__c268,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.991,26,False,False,False,False,GOOD
COR,43.950_-123.400__c380,5168,2009-10-06,2026-06-06,6088,0.996,0.996,14,2.0,0.93,26,False,False,False,False,GOOD
COR,44.000_-123.200__c33,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.994,26,False,False,False,False,GOOD
COR,44.000_-123.500__c97,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.992,26,False,False,False,False,GOOD
COR,44.050_-123.300__c236,5182,2009-10-06,2026-06-06,6088,0.999,0.999,14,2.0,0.994,26,False,False,False,False,GOOD
COR,44.050_-123.400__c127,5179,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.994,26,False,False,False,False,GOOD
COR,44.050_-123.500__c512,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.986,26,False,False,False,False,GOOD
COR,44.100_-123.250__c205,5176,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.997,26,False,False,False,False,GOOD
COR,44.200_-123.650__c213,5170,2009-10-06,2026-06-06,6088,0.997,0.997,14,2.0,0.993,26,False,False,False,False,GOOD
COR,44.250_-123.450__c273,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.995,26,False,False,False,False,GOOD
COR,44.350_-123.300__c44,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.976,26,False,False,False,False,GOOD
COR,44.400_-123.450__c166,5179,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.993,26,False,False,False,False,GOOD
COR,44.400_-123.700__c66,5176,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.981,26,False,False,False,False,GOOD
COR,44.450_-123.550__c408,5174,2009-10-06,2026-06-06,6088,0.997,0.997,14,2.0,0.982,26,False,False,False,False,GOOD
COR,44.450_-123.700__c338,5175,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.923,26,False,False,False,False,GOOD
COR,44.450_-123.750__c217,5175,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.995,26,False,False,False,False,GOOD
COR,44.500_-123.300__c130,5180,2009-10-06,2026-06-06,6088,0.999,0.999,14,2.0,0.997,26,False,False,False,False,GOOD
COR,44.500_-123.500__c147,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.982,26,False,False,False,False,GOOD
COR,44.500_-123.600__c150,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.992,26,False,False,False,False,GOOD
COR,44.550_-123.300__c246,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.991,26,False,False,False,False,GOOD
COR,44.600_-123.550__c196,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.995,26,False,False,False,False,GOOD
COR,44.600_-123.600__c374,5174,2009-10-06,2026-06-06,6088,0.997,0.997,14,2.0,0.996,26,False,False,False,False,GOOD
COR,44.600_-123.800__c140,5128,2009-10-06,2026-06-05,6087,0.989,0.989,14,2.0,0.973,26,False,False,False,False,GOOD
COR,44.650_-123.450__c349,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.996,26,False,False,False,False,GOOD
COR,44.650_-123.500__c290,5101,2009-10-06,2026-06-06,6088,0.983,0.983,14,2.0,0.978,26,False,False,False,False,GOOD
COR,44.700_-123.250__c170,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.99,26,False,False,False,False,GOOD
COR,44.700_-123.250__c287,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.977,26,False,False,False,False,GOOD
COR,44.700_-123.350__c253,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.996,26,False,False,False,False,GOOD
COR,44.700_-123.400__c232,5171,2009-10-06,2026-06-06,6088,0.997,0.997,14,2.0,0.994,26,False,False,False,False,GOOD
COR,44.750_-123.400__c229,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.997,26,False,False,False,False,GOOD
COR,44.800_-123.200__c41,5174,2009-10-06,2026-06-06,6088,0.997,0.997,14,2.0,0.995,26,False,False,False,False,GOOD
COR,44.800_-123.500__c960,5174,2009-10-06,2026-06-06,6088,0.997,0.997,14,2.0,0.98,26,False,False,False,False,GOOD
COR,44.850_-123.150__c234,5173,2009-10-06,2026-06-06,6088,0.997,0.997,14,2.0,0.995,26,False,False,False,False,GOOD
COR,44.850_-123.400__c536,5179,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.992,26,False,False,False,False,GOOD
COR,44.850_-123.550__c680,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.996,26,False,False,False,False,GOOD
COR,44.900_-123.350__c27,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.996,26,False,False,False,False,GOOD
COR,44.900_-123.600__c451,5175,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.994,26,False,False,False,False,GOOD
COR,44.900_-123.700__c230,5179,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.995,26,False,False,False,False,GOOD
COR,44.950_-122.950__c67,5005,2009-10-06,2026-06-05,6087,0.965,0.965,14,2.0,0.953,25,False,False,False,False,GOOD
COR,44.950_-123.600__c383,5176,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.987,26,False,False,False,False,GOOD
COR,45.000_-123.450__c463,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.992,26,False,False,False,False,GOOD
COR,45.000_-123.600__c281,5179,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.994,26,False,False,False,False,GOOD
COR,45.050_-123.450__c501,5176,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.992,26,False,False,False,False,GOOD
COR,45.100_-123.200__c328,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.983,26,False,False,False,False,GOOD
COR,45.100_-123.400__c348,5176,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.989,26,False,False,False,False,GOOD
COR,45.150_-123.200__c134,5179,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.981,26,False,False,False,False,GOOD
COR,45.150_-123.450__c640,5176,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.993,26,False,False,False,False,GOOD
COR,45.200_-123.400__c111,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.991,26,False,False,False,False,GOOD
COR,45.200_-123.550__c280,5172,2009-10-06,2026-06-06,6088,0.997,0.997,14,2.0,0.997,26,False,False,False,False,GOOD
COR,45.250_-123.450__c593,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.989,26,False,False,False,False,GOOD
COR,45.250_-123.550__c41,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.984,26,False,False,False,False,GOOD
COR,45.300_-123.150__c349,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.995,26,False,False,False,False,GOOD
COR,45.300_-123.250__c318,5178,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.989,26,False,False,False,False,GOOD
COR,45.350_-123.150__c42,5181,2009-10-06,2026-06-06,6088,0.999,0.999,14,2.0,0.997,26,False,False,False,False,GOOD
COR,45.350_-123.350__c412,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.995,26,False,False,False,False,GOOD
COR,45.400_-122.950__c248,5179,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.994,26,False,False,False,False,GOOD
COR,45.400_-123.050__c739,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.997,26,False,False,False,False,GOOD
COR,45.400_-123.250__c341,5179,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.99,26,False,False,False,False,GOOD
COR,45.400_-123.250__c88,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.995,26,False,False,False,False,GOOD
COR,45.400_-123.650__c144,5174,2009-10-06,2026-06-06,6088,0.997,0.997,14,2.0,0.992,26,False,False,False,False,GOOD
COR,45.500_-123.300__c53,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.976,26,False,False,False,False,GOOD
COR,45.500_-123.350__c153,5177,2009-10-06,2026-06-06,6088,0.998,0.998,14,2.0,0.978,26,False,False,False,False,GOOD
