station,fam,n,wkratio,workhr,dn,midday_wd,identity
B014,48.000_-123.000__c237,289157,1.0617263205685201,0.3698578972668827,1.0735397366303063,0.24168877115200393,NATURAL-like
B014,48.000_-123.250__c542,317529,1.0411378478244993,0.3596458906115662,1.0155102971350407,0.23180559885868693,NATURAL-like
B014,48.000_-123.400__c771,53418,1.0733755776615266,0.3854131566138755,1.110412034627939,0.25637425586880824,FLAT-mixed
B014,48.000_-123.500__c777,100011,1.0088768002417692,0.351631320554739,1.0572997463741352,0.22423533411324753,NATURAL-like
B014,48.050_-122.950__c149,279345,1.0263742754553493,0.3646243891961553,1.0359427778408148,0.23434462761101862,NATURAL-like
B014,48.050_-123.450__c1367,538166,1.0382568693981409,0.38207356094587913,1.0085174388757694,0.25078879007592453,NATURAL-like
B014,48.100_-123.050__c630,363774,1.022519428343645,0.36763759916871463,1.0160040408874,0.23717747832445418,NATURAL-like
B014,48.150_-123.200__c336,67283,1.058058249529611,0.36218658502147644,1.0601658228776873,0.23783125009289122,NATURAL-like
B014,48.150_-123.800__c222,432477,1.0617172170952525,0.3891536428526835,1.1080467531258005,0.25483436113365565,FLAT-mixed
B014,48.200_-122.850__c366,233265,1.0070214725567945,0.35291192420637474,1.020301094890511,0.22392129123529034,NATURAL-like
B014,48.200_-123.300__c659,31149,1.0288189042186144,0.36575813027705545,1.1186509880777398,0.23981508234614274,FLAT-mixed
B014,48.200_-123.450__c342,208723,1.0154608383909862,0.3572533932532591,1.04498099394622,0.2289445820537267,NATURAL-like
B014,48.250_-123.050__c1393,464837,1.0370852254160579,0.3731264938032041,1.0617014960187452,0.2412221918651054,NATURAL-like
B014,48.250_-123.100__c1366,134577,1.0258691701530733,0.3741426841139273,1.0406925934017917,0.24209188791546846,NATURAL-like
B014,48.250_-123.200__c619,437848,1.0546470647466861,0.3699069083334856,1.0019860375541647,0.2425499260017175,NATURAL-like
B014,48.300_-122.850__c526,262053,1.0332135028902567,0.3594883477769764,1.0427173416174564,0.23136922683579275,NATURAL-like
B014,48.300_-122.950__c324,318680,1.0644981038785053,0.3825718589180369,0.9997436226124856,0.2520176980042676,NATURAL-like
B014,48.300_-123.250__c25,485471,1.0355149278939095,0.38345235863728216,1.0165233778697125,0.2511581536281261,NATURAL-like
B014,48.300_-123.800__c235,238050,1.0064541078568907,0.35948750262549883,1.0021798805102535,0.23016593152699014,NATURAL-like
B014,48.300_-123.850__c388,567808,1.0338757523479687,0.40604394443192066,0.9912243168642454,0.27093489348512173,NATURAL-like
B014,48.350_-122.900__c18,363533,1.043621664589049,0.38972803019258223,1.0830017759544035,0.2538669116696421,NATURAL-like
B014,48.350_-123.600__c980,307475,1.038167126072932,0.3644784128790959,1.0273894661977951,0.23556061468412065,NATURAL-like
B014,48.400_-123.200__c486,533522,1.0386263429864997,0.3965834586015197,1.0496725519745969,0.25994429470574787,NATURAL-like
B014,48.400_-123.500__c318,309473,1.0610902196761411,0.3805566236796102,1.0406590885719484,0.2487971487011791,NATURAL-like
B014,48.400_-123.750__c272,541170,1.0393110225458735,0.3976255150876804,1.0247333776954481,0.26087181477169835,NATURAL-like
B014,48.400_-123.900__c906,564883,1.033314042543363,0.4019965196332692,0.9982721162764105,0.26655077246084585,NATURAL-like
B017,46.100_-123.250__c163,270432,0.996145456170856,0.27460877410957285,0.6820278220049485,0.17827402082593777,NATURAL-like
B017,46.150_-123.050__c55,236693,0.9986192604641256,0.2618159387899093,0.6446415125909813,0.17153021001888522,NATURAL-like
B017,46.150_-123.300__c216,250639,1.000444714982198,0.2643164072630357,0.6488857597164759,0.17293398074521524,NATURAL-like
B017,46.200_-122.950__c84,242245,1.0017420970733082,0.2610910441907986,0.6380456450103739,0.17146277528947965,NATURAL-like
B017,46.200_-123.000__c558,229234,0.9993364453738074,0.2569121509025712,0.619699147101591,0.1681949449034611,NATURAL-like
B017,46.250_-123.000__c353,284562,1.0233703484860146,0.2793029287114934,0.6900589385355272,0.18372446075020557,NATURAL-like
B017,46.250_-123.200__c418,394357,1.058096101948538,0.3384953227659202,0.9099965529127887,0.21816526649710796,NATURAL-like
B017,46.300_-122.950__c223,276905,1.0203430281199788,0.2807822177281017,0.6891981007649697,0.18430869792889257,NATURAL-like
B017,46.300_-123.350__c161,245749,1.0068124517516217,0.2667803327785668,0.6500974107337736,0.17519094686041448,NATURAL-like
B017,46.350_-123.150__c189,241446,1.0065319120900973,0.2623112414370087,0.6460187892126269,0.17252304863199225,NATURAL-like
B017,46.400_-122.850__c44,656417,1.1054253561382035,0.35230196658526514,0.7823481541762225,0.23807579633068612,NATURAL-like
B017,46.450_-123.200__c38,233707,1.0206073340634048,0.2703727316682855,0.6710117939168219,0.17814614025253844,NATURAL-like
B017,46.450_-123.300__c518,251495,1.0033096369050596,0.2722638621046144,0.6930186552945851,0.17798365772679378,NATURAL-like
B017,46.500_-122.900__c267,323892,1.0248998869459152,0.3331388240524619,0.9425243990119379,0.21153038667210058,NATURAL-like
B017,46.500_-123.300__c587,269137,1.0112282144192215,0.2819976443224083,0.7061338006705272,0.18409583223414097,NATURAL-like
B017,46.650_-123.200__c294,297885,1.015677755618981,0.28110848146096645,0.6979690038316803,0.18486328616748074,NATURAL-like
B017,46.700_-122.750__c325,319907,1.0473231189837062,0.3201024047613838,0.8537090873683771,0.2083199179761618,NATURAL-like
B017,46.700_-122.850__c584,203393,0.9537484283162917,0.2929156853972359,0.912575828800394,0.1797505322208729,NATURAL-like
B017,46.750_-122.850__c147,213846,1.0121721430828257,0.25768076092141073,0.6140626990047489,0.16932745994781292,NATURAL-like
B017,46.750_-123.050__c366,245035,1.0109368844850428,0.27004305507376497,0.6514461269089848,0.17679107066337463,NATURAL-like
B017,46.800_-122.550__c162,230143,1.0074205253124437,0.2628496195843454,0.6395303964531039,0.17218425066154522,NATURAL-like
B017,46.800_-122.650__c402,194201,0.9536377813325202,0.2913579229767097,0.9114656031904287,0.17888167414173975,NATURAL-like
B017,46.800_-123.250__c437,262031,0.989756706013263,0.26848731638622914,0.6593935700137132,0.1749411329193874,NATURAL-like
B017,46.850_-122.800__c536,201547,0.9532036969240112,0.29336581541774376,0.9045916531750314,0.1800820652254809,NATURAL-like
B017,46.850_-122.900__c463,277011,1.0341012554863682,0.2921075336358484,0.7328688795931265,0.19225229323023274,NATURAL-like
B017,46.850_-123.050__c953,224242,0.9972801336300149,0.2617573871085702,0.646615411806292,0.16956234782065804,NATURAL-like
B017,46.850_-123.050__c954,223028,1.0070618978973627,0.26202987965636604,0.6302930593068985,0.17156590203920585,NATURAL-like
B017,46.850_-123.200__c286,245235,1.0012633693172772,0.274544824352152,0.6692921105954638,0.1782861337084837,NATURAL-like
B017,46.900_-122.650__c355,222951,1.0106673359837535,0.2584155262815596,0.6166050725587329,0.17017640647496535,NATURAL-like
B017,46.900_-122.800__c300,203443,0.9519454788592974,0.2929370880295709,0.915011780545271,0.17980957811278836,NATURAL-like
B017,46.900_-123.100__c18,284683,1.0033336792518932,0.2790015561168036,0.7006314065496757,0.18162306846562667,NATURAL-like
B017,46.900_-123.150__c651,409532,1.161285607672985,0.3421051346414932,0.859494923816684,0.2298062178291318,FLAT-mixed
B017,46.950_-122.600__c112,214329,0.9567999272211762,0.29341339716044024,0.8988109042609264,0.18079214665304275,NATURAL-like
B017,47.000_-122.900__c828,229537,0.962634463497182,0.29500254860872105,0.8972800471327572,0.18237146952343194,NATURAL-like
B017,47.000_-123.200__c402,277848,1.011112387974312,0.2953341395295269,0.7554727632806987,0.19148959143128616,NATURAL-like
B017,47.000_-123.250__c206,243477,0.9920886636954381,0.26356082915429385,0.6458838461913983,0.17191356883812434,NATURAL-like
B017,47.050_-122.850__c404,439232,1.1605239369491434,0.353280271018505,0.9221262873192552,0.23820668803730147,FLAT-mixed
B017,47.050_-122.850__c407,655335,1.0924164699284415,0.3528897434136739,0.8386034321414418,0.23736867403694295,NATURAL-like
B017,47.150_-122.700__c669,613850,1.2061145016056196,0.35066710108332655,0.8305530823747285,0.2421112649670115,FLAT-mixed
B017,47.150_-122.700__c672,232428,1.0036631164027845,0.2631696697471905,0.6475822413322413,0.17205328101605658,NATURAL-like
B017,47.150_-123.150__c871,240122,0.9940275191078412,0.26544839706482537,0.6458433009420421,0.1722957496605892,NATURAL-like
B017,47.200_-122.700__c412,194061,1.0260496274393536,0.25748604820133875,0.6172581487882319,0.17002901149638516,NATURAL-like
B017,47.200_-123.050__c589,208059,1.0272307576259765,0.2661552732638338,0.6354053106069942,0.17643072397733336,NATURAL-like
B017,47.200_-123.150__c739,252559,1.0007347528276893,0.2653954125570659,0.6531543941123225,0.17346045874429342,NATURAL-like
B017,47.200_-123.250__c181,256784,0.9998326540871278,0.2680424013957256,0.6667421309018237,0.17514331110972647,NATURAL-like
B017,47.250_-122.850__c578,232082,0.9887070233368752,0.26011495936780965,0.6411758195918854,0.1689747589214157,NATURAL-like
B017,47.250_-123.150__c590,237194,1.004483796622501,0.26070221000531213,0.6325970515563073,0.1714039984147997,NATURAL-like
B017,47.300_-123.000__c118,213736,1.0149940821218577,0.25517460792753677,0.6015237820125117,0.1684040124265449,NATURAL-like
B017,47.300_-123.000__c785,260632,0.9964344936400208,0.26767626385094695,0.6581436639982857,0.1748327143251788,NATURAL-like
B017,47.350_-122.750__c716,244407,1.0086568969906728,0.26373630869819603,0.6498216940285777,0.17345247885698856,NATURAL-like
B017,47.350_-122.850__c88,250288,0.9973902652788621,0.26354040145752095,0.6495274491770004,0.17272502077606597,NATURAL-like
B017,47.350_-122.900__c732,272614,1.016477250777284,0.275686501793745,0.6818762060264213,0.18118658616211933,NATURAL-like
B017,47.350_-123.300__c381,273998,1.0228400326991844,0.27290710151168984,0.6647731836070122,0.1803042357973416,NATURAL-like
B017,47.400_-122.600__c473,653100,1.0854822098192476,0.3458505588730669,0.8007932126756305,0.23384320930944724,NATURAL-like
B017,47.400_-122.750__c390,218057,0.9983916742070151,0.2732358970360961,0.695721759965557,0.1772839211765731,NATURAL-like
B017,47.400_-122.900__c846,244097,0.9944795680314329,0.26196143336460503,0.6372791291145783,0.1709689180940364,NATURAL-like
B017,47.400_-123.100__c381,254044,1.012713132507272,0.2668868385004173,0.6402645901104788,0.17545779471272693,NATURAL-like
B017,47.450_-122.350__c18,528212,1.210513620255209,0.34739082035243424,0.8548213166144201,0.23790637092682484,FLAT-mixed
B017,47.450_-122.700__c785,244224,0.9961220536649972,0.2620463181341719,0.6363189135133391,0.1711952961215933,NATURAL-like
B017,47.450_-123.300__c182,655117,1.1028819967986903,0.33974084018579886,0.7936034406475289,0.2303970130526303,NATURAL-like
B017,47.500_-122.800__c595,237511,1.0029576532523197,0.2646319538884515,0.6515713890727506,0.1729646205859939,NATURAL-like
B017,47.500_-123.050__c480,224981,1.0104506062306082,0.2748365417524147,0.715715385461344,0.1767971517594819,NATURAL-like
B017,47.550_-122.700__c728,154626,1.0561645786616045,0.23093787590702727,0.5162897113849234,0.15820754594958156,NATURAL-like
B017,47.550_-122.700__c729,221264,1.00109649022619,0.2549172029792465,0.5992324227418695,0.16724365463880253,NATURAL-like
B017,47.550_-123.250__c416,250042,1.0040660921577231,0.2691827772934147,0.6529769388697022,0.17563849273322082,NATURAL-like
B017,47.600_-122.600__c699,637095,1.154302265056343,0.35261146296863105,0.8076703248389333,0.24144122933000572,FLAT-mixed
B017,47.650_-123.150__c171,223890,1.0037840995425866,0.252963508865961,0.6006886755907546,0.1667202644155612,NATURAL-like
B017,47.700_-122.650__c873,220938,0.9618637599172836,0.2974680679647684,0.9181033592798299,0.18306040608677548,NATURAL-like
B017,47.700_-123.350__c425,276407,1.0154656846656747,0.2788966994323588,0.6960734432031855,0.18233619264345693,NATURAL-like
B017,47.750_-122.950__c421,236415,0.991879678145151,0.2591375335744348,0.6271512099779702,0.16889791256899944,NATURAL-like
B017,47.750_-123.150__c940,226236,1.004353389109094,0.2572888488127442,0.6103341536403626,0.16952209197475204,NATURAL-like
B017,47.750_-123.200__c342,656470,1.1012632282943282,0.3587475436805947,0.8032128254231148,0.24264932137035966,NATURAL-like
B017,47.800_-122.950__c887,230793,0.99357492291066,0.25641158960627053,0.6147952310386636,0.16752241185824526,NATURAL-like
B017,47.850_-122.600__c162,264158,1.0300746726430843,0.29708734923795604,0.787694959910225,0.1931646968859546,NATURAL-like
B017,47.850_-122.850__c749,219821,0.9551009506353382,0.2941711665400485,0.9006376632726525,0.18100636426910988,NATURAL-like
B017,47.850_-123.200__c357,268863,1.0396085837396132,0.2840108159174003,0.6971286707765192,0.18868717525282394,NATURAL-like
B017,47.850_-123.400__c902,238617,0.9976942183743331,0.2583805847864989,0.6179764283675218,0.16927125896310824,NATURAL-like
B018,46.300_-122.950__c58,704658,1.1642534790888006,0.5005875190517953,1.0420204988330568,0.3516173803462105,CULTURAL
B018,46.350_-123.050__c285,590683,1.6765725271653669,0.4913921680495291,1.006352613927302,0.38515921399464687,BLAST
B018,46.350_-123.200__c18,703689,1.1525185693351707,0.5241292673325858,1.0527179764142396,0.36998730973484023,CULTURAL
B018,46.450_-123.100__c54,56401,1.0686468502188473,0.3957376642258116,1.148535283298192,0.2594457545078988,FLAT-mixed
B018,46.500_-123.100__c731,575865,1.4842952523029003,0.47794882481137074,0.8537452716065976,0.3521762913182777,BLAST
B018,46.550_-122.800__c625,695102,1.185783051202338,0.5259041119145104,1.0273778274620233,0.37129658668799687,CULTURAL
B018,46.600_-122.700__c414,688744,1.194602833123885,0.4849508670855935,1.060811815613178,0.3435645174404423,CULTURAL
B018,46.650_-122.950__c183,683353,1.2289531708712798,0.5126223196503125,0.9688046900822852,0.36630555510841395,CULTURAL
B018,46.750_-122.800__c340,696117,1.1934941957121792,0.4992537174067003,1.0456098266205465,0.3555479897775805,CULTURAL
B018,46.750_-122.950__c479,521051,1.594338651726767,0.4887122373817534,0.9132956096875727,0.36591427710531216,BLAST
B018,46.750_-123.100__c492,471942,2.0258445121941757,0.5163240398184523,1.0183463668435875,0.41425217505540934,BLAST
B018,46.800_-123.050__c44,694820,1.1935406205354455,0.5149189718200398,1.0109289040473903,0.36719438127860454,CULTURAL
B018,46.800_-123.200__c107,313138,1.6068758354317167,0.46006872369370694,0.8399375228660682,0.34948808512540797,BLAST
B018,46.850_-122.650__c758,570137,1.7764433334075498,0.4791409783964205,0.9314885106730337,0.3689674586985233,BLAST
B018,46.850_-122.800__c1207,681131,1.25843869811647,0.49176883741893995,1.0454143331334902,0.35661421958477885,CULTURAL
B018,46.850_-122.950__c687,691989,1.1779681516958758,0.5073057519700458,1.0368088095798476,0.35956351907328005,CULTURAL
B018,46.850_-123.050__c20,699497,1.156764083865156,0.5042366157395958,1.0259961502795965,0.3552738610744578,CULTURAL
B018,46.850_-123.050__c606,663443,1.2649295323103003,0.49783025821359184,0.9447316687538041,0.34969545235988625,CULTURAL
B018,46.900_-122.650__c276,130558,1.2496872258955922,0.4408845110985156,1.0021780909673286,0.3112103432957,CULTURAL
B018,46.900_-122.850__c891,590215,1.521682660731912,0.46633684335369313,0.9419995192894941,0.34399159628271053,BLAST
B018,46.900_-122.950__c1017,662500,1.3049756462660562,0.5011879245283019,1.0204306503978153,0.3633464150943396,BLAST
B018,46.900_-123.000__c615,648284,1.4058869693229634,0.49391161898180425,0.9636536910783667,0.3651779158516946,BLAST
B018,46.900_-123.150__c42,561633,1.362787009937908,0.455899136980911,1.0291825473576426,0.3342787905981308,BLAST
B018,46.950_-123.050__c653,203429,1.595803196384323,0.4524084570046552,0.9886934820560288,0.3406692261182034,BLAST
B018,46.950_-123.100__c523,670205,1.298473133739211,0.4988070814153878,1.053751084289114,0.35816503905521446,CULTURAL
B018,47.000_-122.950__c1036,663223,1.3881481285210664,0.5329640256746223,0.9843430955830853,0.409141420005036,BLAST
B018,47.000_-122.950__c1157,391031,1.1532925254293827,0.4056941776994663,0.9463973773002464,0.27813395868869734,FLAT-mixed
B018,47.050_-122.700__c1278,689187,1.2723434955358346,0.504623563706222,0.9948624962224237,0.37378824615089956,CULTURAL
B018,47.050_-122.850__c190,623767,1.4400556986102435,0.4820277443340222,0.9514156468811323,0.3563734535491618,BLAST
B018,47.050_-123.100__c699,604945,1.4699050400775153,0.49271917281736355,0.8860705682301261,0.3638314226913191,BLAST
B018,47.100_-122.550__c41,631739,1.5058375032515863,0.4698190233624962,0.9536233081464345,0.3546290477554813,BLAST
B018,47.100_-122.750__c488,680901,1.2987342245496087,0.5051042662589715,0.9851497401204521,0.3784764598671466,CULTURAL
B018,47.100_-122.900__c431,660197,1.3345305693605138,0.49022488741996706,0.9475268342838439,0.35697678117289233,BLAST
B018,47.100_-123.000__c554,592209,1.5941704750963082,0.48973250997536344,0.912056499075164,0.37384268054014713,BLAST
B018,47.100_-123.000__c767,673590,1.2635470500126327,0.48117103876245193,1.0086174665229213,0.3507074036134741,CULTURAL
B018,47.100_-123.050__c357,350683,1.3295747793723134,0.44760082467641715,0.982925553237894,0.3189604286492359,BLAST
B018,47.100_-123.150__c387,600086,1.5315859936988585,0.4984785514076316,0.9479557133772303,0.3798138933419543,BLAST
B018,47.150_-122.500__c153,685238,1.2748703338491971,0.5260405873579691,1.0180292356142937,0.39370116660196897,CULTURAL
B018,47.150_-123.050__c811,447142,1.537515840653819,0.4695622419723488,0.906177889927588,0.35204252787705026,BLAST
B018,47.200_-122.650__c74,704882,1.1591304958159825,0.531415187222826,1.0316444959640367,0.3827051903722893,CULTURAL
B018,47.250_-122.850__c716,677980,1.2268169488605534,0.4768179002330452,1.0007264191116216,0.3427490486445028,CULTURAL
B018,47.250_-122.950__c774,667994,1.2526280348828962,0.487282819905568,0.9899904275109722,0.3526783174699174,CULTURAL
B018,47.250_-123.050__c1196,92803,0.8654272585661074,0.4137905024622049,1.1160160922039795,0.2604657177030915,FLAT-mixed
B018,47.250_-123.100__c201,489587,1.4113890162735432,0.46290444803477215,1.0018878647853913,0.3421761607232218,BLAST
B018,47.250_-123.300__c72,692011,1.1834216784474125,0.5187764356346937,1.0243012806905822,0.3656097952200182,CULTURAL
B018,47.350_-122.650__c173,700978,1.1872427623945288,0.4985135054167178,1.0200293129082492,0.3596032971077552,CULTURAL
B018,47.400_-123.400__c59,703623,1.1763800780336555,0.524881932512155,1.012009043587991,0.37842850503749875,CULTURAL
B018,47.450_-122.600__c306,688472,1.191717257158593,0.4784072554875144,1.0154590608656078,0.3412542558012526,CULTURAL
B018,47.450_-123.000__c1239,566867,1.2662364134865776,0.44156036601178056,1.0047945701280396,0.31300287368994845,CULTURAL
B018,47.450_-123.250__c409,643468,1.3646535280821963,0.5049652818788192,0.9803844571599536,0.3745019177332828,BLAST
B018,47.500_-123.250__c372,127431,1.2533227383666614,0.44960802316547777,1.0642203617008879,0.3239164724439108,CULTURAL
B018,47.550_-122.850__c43,550957,1.4548941919660927,0.4638746762451516,1.013550099535501,0.3456059184292059,BLAST
B018,47.600_-122.700__c724,678394,1.2141385246506131,0.4922228085743683,0.974751164277235,0.3515759278531355,CULTURAL
B018,47.700_-122.850__c449,196500,1.1315990060360883,0.4376641221374046,0.9801546609402709,0.30029007633587784,FLAT-mixed
B018,47.700_-123.250__c642,512545,1.559561789519262,0.48752012018456914,0.9774929768660797,0.3793462037479636,BLAST
B018,47.850_-123.150__c149,689455,1.2525281446162415,0.5036557860919132,1.0393544661890046,0.36847364947676065,CULTURAL
B020,45.500_-122.850__c61,104123,0.8369785625687411,0.2134590820471942,0.8262661227180945,0.1186001171691173,FLAT-mixed
B020,45.500_-123.100__c635,93931,0.8149538415261312,0.1975599109984989,0.8025459117237663,0.10955914447839371,FLAT-mixed
B020,45.500_-123.200__c490,143591,0.8269109249840787,0.20144716590872688,0.8252252252252252,0.1095820768711131,FLAT-mixed
B020,45.500_-123.400__c1208,145149,0.8244132485556457,0.20202688272051478,0.8222261767061126,0.10982507630090459,FLAT-mixed
B020,45.500_-123.500__c90,123327,0.8135542747210016,0.19495325435630478,0.8021609473593223,0.10728388755098235,FLAT-mixed
B020,45.550_-123.300__c962,132242,0.8217695969132554,0.2002540796418687,0.8254784767130446,0.1097155215438363,FLAT-mixed
B020,45.550_-123.350__c101,128526,0.8124172593936558,0.19529122512176525,0.7978633680067473,0.10660099901965361,FLAT-mixed
B020,45.550_-123.350__c72,92914,0.8418503994480058,0.22119379210883183,0.8413093018437953,0.1250618851841488,FLAT-mixed
B020,45.600_-123.200__c330,155377,0.835445771486683,0.2128500357195724,0.8464963248162408,0.11605321250892989,FLAT-mixed
B020,45.600_-123.200__c44,71873,0.8624125755711197,0.228444617589359,0.8676924007012877,0.13327675204875267,FLAT-mixed
B020,45.600_-123.300__c1370,127679,0.8213810197949846,0.19356354608040477,0.8120494853656084,0.10578873581403363,FLAT-mixed
B020,45.600_-123.350__c822,120127,0.8235385321982864,0.18644434640005994,0.813044405731148,0.10147593796565302,FLAT-mixed
B020,45.600_-123.400__c29,119987,0.8091862981000711,0.19588788785451758,0.8003091574570911,0.10744497320543059,FLAT-mixed
B020,45.800_-123.200__c269,121976,0.8142267939400264,0.1928166196628845,0.8064922786006934,0.10584049321177937,FLAT-mixed
B020,45.800_-123.350__c238,101336,0.8240203064098209,0.2120865240388411,0.8246529961840063,0.11807255072234941,FLAT-mixed
B020,45.850_-123.100__c82,103560,0.8331790847776708,0.21469679412900733,0.8436225070930063,0.11887794515256855,FLAT-mixed
B020,45.850_-123.350__c341,87605,0.8250292705562643,0.20858398493236688,0.817055499203014,0.11758461275041379,FLAT-mixed
B020,45.900_-123.100__c907,135895,0.8283399140854817,0.19885941351778946,0.8164849555846574,0.10853232274918136,FLAT-mixed
B020,45.900_-123.150__c861,132484,0.8327147165736083,0.2102140635850367,0.8226089785296031,0.11673862504151444,FLAT-mixed
B020,45.900_-123.350__c653,117329,0.8091522728231284,0.19187072249827408,0.7939562926617298,0.10493569364777676,FLAT-mixed
B020,45.900_-123.400__c97,121946,0.8130228084191664,0.19349548160661276,0.8014041951202473,0.10574352582290522,FLAT-mixed
B020,45.950_-123.150__c464,148493,0.8333191544182692,0.20482446984032918,0.8438123167155426,0.11086044460008215,FLAT-mixed
B020,46.100_-123.200__c98,108280,0.8199328124366332,0.19004432951606945,0.79321927974377,0.10392500923531585,FLAT-mixed
B020,46.150_-123.150__c646,121334,0.8120236486059909,0.191834110801589,0.8032861787189175,0.10478513854319482,FLAT-mixed
B020,46.250_-123.200__c481,111674,0.8140964799314562,0.18930995576409906,0.7775428528279091,0.10402600426240664,FLAT-mixed
B020,46.300_-122.600__c40,106283,0.8260018281680162,0.21199062879293962,0.8271077694235589,0.11730003857625396,FLAT-mixed
B020,46.300_-123.000__c149,113430,0.8126071953305718,0.20251256281407035,0.8125105032209877,0.11024420347350788,FLAT-mixed
B020,46.300_-123.200__c371,133722,0.8229422372329451,0.19576434692870284,0.815513593229033,0.10638488805133037,FLAT-mixed
B020,46.300_-123.250__c49,124270,0.8155747107673802,0.1917276897078941,0.7953683131088702,0.10473163273517341,FLAT-mixed
B020,46.450_-122.850__c181,128838,0.841225625431847,0.20503267669476397,0.8316361739013347,0.11404244089476707,FLAT-mixed
B020,46.450_-122.900__c33,106852,0.8435003804519489,0.22516190618799836,0.8483634606868231,0.12619323924680867,FLAT-mixed
B020,46.500_-122.800__c600,105709,0.8171672780266095,0.188479694254983,0.7808440909635905,0.10435251492304345,FLAT-mixed
B020,46.500_-122.850__c584,108159,0.8189120998324269,0.20900710990301316,0.8161259373837448,0.11545040172338872,FLAT-mixed
B020,46.500_-123.200__c140,115738,0.8196655856267452,0.20544678497986832,0.8158585617507206,0.11220169693618345,FLAT-mixed
B020,46.500_-123.250__c19,124800,0.8234827714293198,0.18896634615384617,0.8172919784624383,0.10198717948717949,FLAT-mixed
B020,46.550_-122.850__c399,147477,0.8328598313022401,0.2032113482102294,0.8334163784512574,0.1099086637238349,FLAT-mixed
B020,46.550_-123.100__c135,131353,0.8252345033023075,0.19635638318119875,0.8220114905007508,0.10652211978409325,FLAT-mixed
B020,46.550_-123.100__c727,131796,0.8185755231625764,0.19691796412637713,0.8224619911721432,0.10634617135573159,FLAT-mixed
B020,46.600_-122.800__c185,85522,0.8505979740034545,0.2250298168892215,0.8454488543883811,0.12919482706204252,FLAT-mixed
B020,46.600_-123.100__c295,112151,0.8113538167502374,0.19282931048318785,0.7996432259881702,0.1058037824005136,FLAT-mixed
B020,46.600_-123.300__c65,108896,0.8148374224618835,0.19488319130179255,0.8076698689276963,0.10690016162209814,FLAT-mixed
B020,46.650_-122.650__c342,107668,0.8141283601157836,0.1921462272913029,0.7973170250542513,0.10589032953152283,FLAT-mixed
B020,46.700_-122.900__c284,115760,0.8087254924198957,0.19712335867311678,0.8048691595597347,0.10723911541119557,FLAT-mixed
B020,46.700_-123.000__c23,116086,0.8213726646053607,0.18571576245197527,0.8049970648664514,0.10139034853470703,FLAT-mixed
B020,46.700_-123.050__c403,83539,0.8377789269801497,0.21288260572906068,0.8400831003616405,0.12177545816923832,FLAT-mixed
B020,46.700_-123.200__c427,121170,0.821052177422733,0.20526532970207148,0.8160651308055376,0.11259387637203928,FLAT-mixed
B020,46.750_-122.750__c824,100215,0.833405618745082,0.21827071795639374,0.8405354626585251,0.12133912089008632,FLAT-mixed
B020,46.750_-122.850__c209,99926,0.8352414656356018,0.21780117286792225,0.8464679461004492,0.12093949522646759,FLAT-mixed
B020,46.800_-122.600__c201,141205,0.8480568846396642,0.21873871321837046,0.8454048882853968,0.12263021847668283,FLAT-mixed
B020,46.800_-122.650__c110,124900,0.825394147723231,0.1923698959167334,0.8062049975200534,0.10572457966373099,FLAT-mixed
B020,46.800_-122.700__c18,111644,0.8112036461816395,0.20193651248611658,0.8099454007734891,0.11041345705994053,FLAT-mixed
B020,46.800_-122.700__c35,137961,0.8168453019474208,0.1999405629127072,0.8181294201950338,0.1083059705279028,FLAT-mixed
B020,46.800_-122.750__c1204,94616,0.8377801170243815,0.22116766720216455,0.8535245303665876,0.12478861926101294,FLAT-mixed
B020,46.800_-122.750__c982,69752,0.8404950210546445,0.225283862828306,0.8621155902144519,0.12998910425507512,FLAT-mixed
B020,46.800_-122.800__c241,92462,0.8157884053629927,0.19800566719300902,0.7963329016426964,0.10999113149185612,FLAT-mixed
B020,46.800_-122.850__c491,108822,0.804375774385809,0.19017294297109041,0.7927439130350833,0.10411497675102462,FLAT-mixed
B020,46.850_-122.700__c555,89425,0.8309634649003708,0.21430248811853508,0.8430756689364151,0.11997763488957226,FLAT-mixed
B020,46.850_-122.800__c575,141354,0.8403074042687922,0.20830680419372638,0.8415910033645204,0.11428753342671591,FLAT-mixed
B020,46.850_-122.850__c576,118824,0.8220173629050913,0.1929071568033394,0.8120821093229045,0.10484413923113176,FLAT-mixed
B020,46.850_-122.950__c193,118216,0.8113412788292371,0.1898473979833525,0.793428914927596,0.1039876158895581,FLAT-mixed
B020,46.850_-123.050__c787,90946,0.8315346830171839,0.21598530996415455,0.843716876692969,0.12107184483099862,FLAT-mixed
B020,46.850_-123.100__c274,142490,0.828436272470982,0.199656116218682,0.8226559313584797,0.10845673380588111,FLAT-mixed
B020,46.850_-123.150__c495,156116,0.8763967485032701,0.23243613723128956,0.8783090586145649,0.13242716954059802,FLAT-mixed
B020,46.900_-122.600__c957,132389,0.8230153983340087,0.1961114594112804,0.8156083499327924,0.10617951642508064,FLAT-mixed
B020,46.900_-122.900__c946,94729,0.8351809810546349,0.2092706562932154,0.8296406043055649,0.11697579410740111,FLAT-mixed
B020,46.900_-123.100__c623,146781,0.8410377447576547,0.205319489579714,0.8372274947971248,0.11217391896771381,FLAT-mixed
B020,46.950_-122.650__c840,148171,0.836391318741879,0.20844834684249955,0.8503391351685377,0.11230267731202462,FLAT-mixed
