tag,stem,cell,cell_lat,cell_lon,src_lat,src_lon,src_dep,n_fam,sta_lat,sta_lon,n_days,sigma_daily,site
B040p90f40,b040,41.40_-123.40,41.4,-123.4,41.45,-123.4,37.55,1,41.8308,-122.4205,5924,0.1843,25
B040p90f40,b040,41.60_-122.80,41.6,-122.8,41.6,-122.85,19.41,2,41.8308,-122.4205,5932,0.1965,25
B040p90f40,b040,41.60_-123.00,41.6,-123.0,41.575,-123.075,29.2,8,41.8308,-122.4205,5939,0.1636,25
B040p90f40,b040,41.60_-123.20,41.6,-123.2,41.6,-123.225,32.54,8,41.8308,-122.4205,5939,0.1484,25
B040p90f40,b040,41.60_-123.40,41.6,-123.4,41.55,-123.35,37.65,7,41.8308,-122.4205,5937,0.1768,25
B040p90f40,b040,41.80_-123.20,41.8,-123.2,41.75,-123.25,33.0,3,41.8308,-122.4205,5939,0.1985,25
B040p90f40,b040,41.80_-123.40,41.8,-123.4,41.8,-123.4,39.15,3,41.8308,-122.4205,5938,0.1926,25
B040p90f40,b040,41.80_-123.60,41.8,-123.6,41.85,-123.5,43.77,1,41.8308,-122.4205,5931,0.1567,25
B040p90f40,b040,42.00_-123.20,42.0,-123.2,42.025,-123.25,34.61,2,41.8308,-122.4205,5902,0.1646,25
B040p90f40,b040,42.00_-123.40,42.0,-123.4,41.95,-123.45,42.69,1,41.8308,-122.4205,5933,0.2001,25
B040p90f40,b040,42.20_-123.20,42.2,-123.2,42.2,-123.275,36.89,2,41.8308,-122.4205,5932,0.18,25
B040p90f40,b040,42.20_-123.40,42.2,-123.4,42.15,-123.4,42.74,1,41.8308,-122.4205,5574,0.1837,25
B040p90f40,b040,42.40_-123.40,42.4,-123.4,42.5,-123.45,32.81,1,41.8308,-122.4205,5708,0.1994,25
B045p90f40,b045,41.00_-122.80,41.0,-122.8,40.95,-122.9,21.41,1,40.436,-123.9965,5690,0.0961,26
B045p90f40,b045,41.20_-123.00,41.2,-123.0,41.25,-123.1,29.07,2,40.436,-123.9965,5703,0.0438,26
B045p90f40,b045,41.20_-123.20,41.2,-123.2,41.1,-123.2,34.82,1,40.436,-123.9965,5681,0.1302,26
B201p90f40,b201,45.60_-123.20,45.6,-123.2,45.6,-123.25,24.93,5,46.3033,-122.2648,4335,0.1432,27
B201p90f40,b201,45.60_-123.40,45.6,-123.4,45.575,-123.35,38.42,4,46.3033,-122.2648,4229,0.151,27
B201p90f40,b201,45.80_-123.00,45.8,-123.0,45.875,-123.1,20.17,2,46.3033,-122.2648,3834,0.1576,27
B201p90f40,b201,45.80_-123.20,45.8,-123.2,45.825,-123.2,34.07,10,46.3033,-122.2648,4451,0.1557,27
B201p90f40,b201,45.80_-123.40,45.8,-123.4,45.775,-123.375,30.04,2,46.3033,-122.2648,4362,0.1301,27
B201p90f40,b201,46.00_-123.20,46.0,-123.2,46.05,-123.225,28.82,2,46.3033,-122.2648,4092,0.1424,27
B201p90f40,b201,46.20_-123.20,46.2,-123.2,46.3,-123.3,23.38,1,46.3033,-122.2648,4211,0.0475,27
B201p90f40,b201,46.40_-123.00,46.4,-123.0,46.35,-123.05,44.78,1,46.3033,-122.2648,4071,0.1593,27
B201p90f40,b201,46.40_-123.20,46.4,-123.2,46.4,-123.2,25.01,3,46.3033,-122.2648,4605,0.1043,27
B201p90f40,b201,46.80_-122.80,46.8,-122.8,46.9,-122.85,35.94,4,46.3033,-122.2648,4447,0.1274,27
B201p90f40,b201,46.80_-123.00,46.8,-123.0,46.8,-122.975,41.42,2,46.3033,-122.2648,4189,0.1754,27
B201p90f40,b201,47.00_-123.00,47.0,-123.0,47.0,-123.05,44.06,1,46.3033,-122.2648,2037,0.2033,27
B201p90f40,b201,47.20_-123.00,47.2,-123.0,47.1,-123.0,42.18,1,46.3033,-122.2648,3548,0.114,27
B201p90f40,b201,47.20_-123.20,47.2,-123.2,47.1,-123.2,41.59,1,46.3033,-122.2648,2852,0.0949,27
B926p90f40,b926,48.20_-123.60,48.2,-123.6,48.2,-123.7,34.26,1,48.82,-124.131,4612,0.2429,28
B926p90f40,b926,48.20_-123.80,48.2,-123.8,48.3,-123.75,31.17,1,48.82,-124.131,5169,0.1955,28
B926p90f40,b926,48.40_-123.80,48.4,-123.8,48.45,-123.775,28.71,4,48.82,-124.131,5308,0.1254,28
B926p90f40,b926,48.40_-124.00,48.4,-124.0,48.5,-123.9,35.62,4,48.82,-124.131,5235,0.1144,28
B926p90f40,b926,48.60_-124.00,48.6,-124.0,48.6,-124.0,24.93,2,48.82,-124.131,5268,0.137,28
B926p90f40,b926,48.60_-124.20,48.6,-124.2,48.65,-124.2,37.61,1,48.82,-124.131,5170,0.1516,28
B926p90f40,b926,48.60_-124.40,48.6,-124.4,48.65,-124.3,36.81,1,48.82,-124.131,5430,0.1572,28
B926p90f40,b926,48.80_-124.00,48.8,-124.0,48.7,-124.1,25.35,1,48.82,-124.131,4878,0.1867,28
B926p90f40,b926,48.80_-124.20,48.8,-124.2,48.8,-124.225,26.31,2,48.82,-124.131,5074,0.1352,28
B926p90f40,b926,48.80_-124.40,48.8,-124.4,48.85,-124.4,34.46,8,48.82,-124.131,5445,0.111,28
B926p90f40,b926,48.80_-124.60,48.8,-124.6,48.9,-124.6,35.61,12,48.82,-124.131,5451,0.1035,28
B926p90f40,b926,48.80_-124.80,48.8,-124.8,48.9,-124.75,29.59,9,48.82,-124.131,5318,0.127,28
B926p90f40,b926,49.00_-124.40,49.0,-124.4,48.95,-124.5,44.02,9,48.82,-124.131,5420,0.1215,28
B926p90f40,b926,49.00_-124.60,49.0,-124.6,48.975,-124.55,41.17,8,48.82,-124.131,5338,0.1106,28
B926p90f40,b926,49.00_-124.80,49.0,-124.8,49.0,-124.8,27.86,38,48.82,-124.131,5475,0.1093,28
B926p90f40,b926,49.20_-124.60,49.2,-124.6,49.1,-124.65,38.87,5,48.82,-124.131,5376,0.1025,28
B926p90f40,b926,49.20_-124.80,49.2,-124.8,49.125,-124.7,40.36,2,48.82,-124.131,5230,0.1099,28
B926p90f40,b926,49.20_-125.00,49.2,-125.0,49.25,-124.975,23.18,2,48.82,-124.131,5177,0.1362,28
B927p90f40,b927,48.80_-124.40,48.8,-124.4,48.9,-124.375,28.06,2,49.2188,-124.8113,4773,0.1369,29
B927p90f40,b927,48.80_-124.80,48.8,-124.8,48.9,-124.75,29.59,2,49.2188,-124.8113,4844,0.1894,29
B927p90f40,b927,49.00_-124.40,49.0,-124.4,49.025,-124.5,33.11,6,49.2188,-124.8113,5930,0.1274,29
B927p90f40,b927,49.00_-124.60,49.0,-124.6,49.05,-124.55,42.57,7,49.2188,-124.8113,5886,0.1574,29
B927p90f40,b927,49.00_-124.80,49.0,-124.8,49.05,-124.7,35.03,6,49.2188,-124.8113,5797,0.2223,29
B927p90f40,b927,49.20_-124.60,49.2,-124.6,49.1,-124.6,42.49,15,49.2188,-124.8113,5954,0.1309,29
B927p90f40,b927,49.20_-124.80,49.2,-124.8,49.15,-124.85,37.75,2,49.2188,-124.8113,5650,0.1606,29
B927p90f40,b927,49.20_-125.00,49.2,-125.0,49.3,-125.0,36.8,13,49.2188,-124.8113,5965,0.1605,29
B927p90f40,b927,49.20_-125.20,49.2,-125.2,49.2,-125.2,42.13,1,49.2188,-124.8113,5834,0.1223,29
B927p90f40,b927,49.40_-125.20,49.4,-125.2,49.4,-125.2,14.28,1,49.2188,-124.8113,4250,0.2426,29
B928p90f40,b928,48.60_-123.80,48.6,-123.8,48.55,-123.8,18.73,1,48.8337,-125.1345,5818,0.2475,30
B928p90f40,b928,48.80_-124.00,48.8,-124.0,48.7,-124.1,25.35,1,48.8337,-125.1345,5822,0.1287,30
B928p90f40,b928,48.80_-124.20,48.8,-124.2,48.8,-124.2,20.89,3,48.8337,-125.1345,5822,0.1293,30
B928p90f40,b928,48.80_-124.40,48.8,-124.4,48.9,-124.425,32.61,4,48.8337,-125.1345,5820,0.1569,30
B928p90f40,b928,48.80_-124.60,48.8,-124.6,48.85,-124.6,32.61,9,48.8337,-125.1345,5823,0.1076,30
B928p90f40,b928,48.80_-124.80,48.8,-124.8,48.9,-124.75,30.34,21,48.8337,-125.1345,5822,0.1053,30
B928p90f40,b928,49.00_-124.40,49.0,-124.4,49.0,-124.45,25.12,2,48.8337,-125.1345,5820,0.1262,30
B928p90f40,b928,49.00_-124.60,49.0,-124.6,48.95,-124.65,37.35,18,48.8337,-125.1345,5823,0.1114,30
B928p90f40,b928,49.00_-124.80,49.0,-124.8,49.0,-124.75,29.65,31,48.8337,-125.1345,5823,0.1137,30
B928p90f40,b928,49.20_-124.60,49.2,-124.6,49.125,-124.625,40.68,2,48.8337,-125.1345,5811,0.1399,30
B928p90f40,b928,49.20_-124.80,49.2,-124.8,49.2,-124.85,35.22,7,48.8337,-125.1345,5823,0.1266,30
B928p90f40,b928,49.20_-125.00,49.2,-125.0,49.2,-124.95,30.54,7,48.8337,-125.1345,5823,0.1185,30
B935p90f40,b935,40.20_-122.60,40.2,-122.6,40.3,-122.65,23.6,1,40.4787,-123.5732,5739,0.209,31
B935p90f40,b935,40.20_-122.80,40.2,-122.8,40.3,-122.725,31.9,2,40.4787,-123.5732,5918,0.1871,31
B935p90f40,b935,40.40_-122.40,40.4,-122.4,40.4,-122.5,42.94,1,40.4787,-123.5732,5878,0.2611,31
B935p90f40,b935,40.40_-122.60,40.4,-122.6,40.35,-122.6,15.63,1,40.4787,-123.5732,5694,0.2373,31
B935p90f40,b935,40.40_-122.80,40.4,-122.8,40.425,-122.8,29.29,10,40.4787,-123.5732,5922,0.1589,31
B935p90f40,b935,40.40_-123.00,40.4,-123.0,40.45,-123.0,39.46,1,40.4787,-123.5732,5889,0.2016,31
B935p90f40,b935,40.60_-122.60,40.6,-122.6,40.6,-122.65,16.33,1,40.4787,-123.5732,5868,0.1669,31
B935p90f40,b935,40.60_-122.80,40.6,-122.8,40.625,-122.9,22.25,4,40.4787,-123.5732,5920,0.1544,31
B935p90f40,b935,40.60_-123.00,40.6,-123.0,40.6,-122.95,23.21,3,40.4787,-123.5732,5903,0.1998,31
B935p90f40,b935,40.60_-123.20,40.6,-123.2,40.65,-123.15,35.59,1,40.4787,-123.5732,5684,0.2408,31
B935p90f40,b935,40.80_-122.80,40.8,-122.8,40.75,-122.9,18.47,13,40.4787,-123.5732,5925,0.1375,31
B935p90f40,b935,40.80_-123.00,40.8,-123.0,40.8,-123.05,23.96,33,40.4787,-123.5732,5924,0.149,31
B935p90f40,b935,40.80_-123.20,40.8,-123.2,40.9,-123.15,31.72,1,40.4787,-123.5732,5643,0.1405,31
B935p90f40,b935,41.00_-122.60,41.0,-122.6,41.0,-122.55,16.87,1,40.4787,-123.5732,5829,0.2571,31
B935p90f40,b935,41.00_-122.80,41.0,-122.8,41.0,-122.85,19.91,2,40.4787,-123.5732,5883,0.1656,31
B935p90f40,b935,41.00_-123.00,41.0,-123.0,41.0,-123.05,36.47,11,40.4787,-123.5732,5924,0.1833,31
B935p90f40,b935,41.00_-123.20,41.0,-123.2,40.95,-123.15,34.25,1,40.4787,-123.5732,5883,0.227,31
B935p90f40,b935,41.20_-122.80,41.2,-122.8,41.15,-122.9,21.17,3,40.4787,-123.5732,5924,0.2283,31
B935p90f40,b935,41.20_-123.00,41.2,-123.0,41.15,-123.05,22.53,7,40.4787,-123.5732,5924,0.1577,31
B935p90f40,b935,41.20_-123.40,41.2,-123.4,41.25,-123.4,40.71,1,40.4787,-123.5732,5844,0.2394,31
B941p90f40,b941,46.20_-123.20,46.2,-123.2,46.2,-123.15,23.3,1,46.9868,-122.219,5961,0.1273,32
B941p90f40,b941,46.40_-123.20,46.4,-123.2,46.45,-123.25,26.36,1,46.9868,-122.219,6015,0.1028,32
B941p90f40,b941,46.80_-122.80,46.8,-122.8,46.85,-122.8,40.95,6,46.9868,-122.219,6015,0.0655,32
B941p90f40,b941,46.80_-123.00,46.8,-123.0,46.85,-123.0,34.63,7,46.9868,-122.219,6015,0.0738,32
B941p90f40,b941,47.20_-122.80,47.2,-122.8,47.15,-122.75,37.67,1,46.9868,-122.219,6014,0.0836,32
B941p90f40,b941,47.20_-123.00,47.2,-123.0,47.2,-123.1,46.15,2,46.9868,-122.219,6015,0.1102,32
B941p90f40,b941,47.40_-122.80,47.4,-122.8,47.425,-122.85,22.81,2,46.9868,-122.219,6015,0.0675,32
B941p90f40,b941,47.40_-123.00,47.4,-123.0,47.35,-123.05,45.49,1,46.9868,-122.219,6014,0.1083,32
B941p90f40,b941,47.60_-122.80,47.6,-122.8,47.55,-122.8,19.95,3,46.9868,-122.219,6015,0.1189,32
B941p90f40,b941,47.60_-123.00,47.6,-123.0,47.6,-122.95,14.51,1,46.9868,-122.219,6015,0.1192,32
B941p90f40,b941,47.80_-123.20,47.8,-123.2,47.75,-123.15,44.6,1,46.9868,-122.219,6015,0.1819,32
B943p90f40,b943,47.00_-123.00,47.0,-123.0,47.05,-123.0,41.26,1,47.813,-122.911,5974,0.1005,12
B943p90f40,b943,47.20_-122.80,47.2,-122.8,47.3,-122.8,25.37,3,47.813,-122.911,5993,0.127,12
B943p90f40,b943,47.20_-123.00,47.2,-123.0,47.3,-123.0,41.19,3,47.813,-122.911,5996,0.0819,12
B943p90f40,b943,47.40_-122.80,47.4,-122.8,47.4,-122.8,31.15,3,47.813,-122.911,5892,0.1042,12
B943p90f40,b943,47.40_-123.00,47.4,-123.0,47.4,-123.0,40.99,7,47.813,-122.911,5996,0.0927,12
B943p90f40,b943,47.40_-123.20,47.4,-123.2,47.45,-123.15,41.72,1,47.813,-122.911,2729,0.1819,12
B943p90f40,b943,47.40_-123.40,47.4,-123.4,47.35,-123.35,38.89,1,47.813,-122.911,5770,0.1099,12
B943p90f40,b943,47.60_-122.80,47.6,-122.8,47.65,-122.9,27.73,5,47.813,-122.911,5980,0.0916,12
B943p90f40,b943,47.60_-123.00,47.6,-123.0,47.6,-123.05,43.49,3,47.813,-122.911,5978,0.1117,12
B943p90f40,b943,47.60_-123.20,47.6,-123.2,47.625,-123.2,46.45,4,47.813,-122.911,5977,0.1074,12
B943p90f40,b943,47.60_-123.40,47.6,-123.4,47.625,-123.375,39.65,4,47.813,-122.911,5911,0.1105,12
B943p90f40,b943,47.80_-122.80,47.8,-122.8,47.8,-122.9,47.13,1,47.813,-122.911,5899,0.1551,12
B943p90f40,b943,47.80_-123.00,47.8,-123.0,47.85,-123.0,47.28,10,47.813,-122.911,5993,0.1054,12
B943p90f40,b943,47.80_-123.20,47.8,-123.2,47.85,-123.25,41.69,7,47.813,-122.911,5994,0.0886,12
B943p90f40,b943,47.80_-123.40,47.8,-123.4,47.8,-123.35,42.04,3,47.813,-122.911,5984,0.0849,12
B943p90f40,b943,47.80_-123.60,47.8,-123.6,47.9,-123.55,38.3,1,47.813,-122.911,5313,0.1433,12
B943p90f40,b943,48.00_-122.80,48.0,-122.8,47.95,-122.85,39.32,1,47.813,-122.911,4427,0.1644,12
B943p90f40,b943,48.00_-123.00,48.0,-123.0,48.05,-123.05,47.08,7,47.813,-122.911,5973,0.1218,12
B943p90f40,b943,48.00_-123.20,48.0,-123.2,48.05,-123.25,42.0,6,47.813,-122.911,5996,0.1169,12
B943p90f40,b943,48.00_-123.40,48.0,-123.4,48.0,-123.35,36.84,1,47.813,-122.911,5989,0.1157,12
B943p90f40,b943,48.00_-123.60,48.0,-123.6,48.1,-123.5,38.8,3,47.813,-122.911,5936,0.1275,12
B943p90f40,b943,48.20_-122.80,48.2,-122.8,48.3,-122.8,29.67,1,47.813,-122.911,5989,0.1015,12
B943p90f40,b943,48.20_-123.00,48.2,-123.0,48.2,-123.1,24.22,5,47.813,-122.911,5990,0.13,12
B943p90f40,b943,48.20_-123.20,48.2,-123.2,48.2,-123.2,33.0,5,47.813,-122.911,5970,0.1364,12
B943p90f40,b943,48.20_-123.40,48.2,-123.4,48.225,-123.4,33.36,4,47.813,-122.911,5982,0.0943,12
B943p90f40,b943,48.20_-123.60,48.2,-123.6,48.275,-123.625,32.28,2,47.813,-122.911,5992,0.1108,12
B943p90f40,b943,48.40_-122.80,48.4,-122.8,48.4,-122.8,53.98,1,47.813,-122.911,5099,0.2724,12
B943p90f40,b943,48.40_-123.00,48.4,-123.0,48.35,-123.05,29.91,1,47.813,-122.911,5594,0.1532,12
B943p90f40,b943,48.40_-123.20,48.4,-123.2,48.4,-123.3,18.65,1,47.813,-122.911,5986,0.0773,12
B943p90f40,b943,48.40_-123.40,48.4,-123.4,48.4,-123.45,19.12,1,47.813,-122.911,2363,0.2945,12
B943p90f40,b943,48.40_-123.60,48.4,-123.6,48.45,-123.65,20.38,3,47.813,-122.911,5989,0.1136,12
B943p90f40,b943,48.40_-123.80,48.4,-123.8,48.425,-123.775,30.35,4,47.813,-122.911,5988,0.0927,12
B943p90f40,b943,48.60_-123.60,48.6,-123.6,48.6,-123.6,26.74,2,47.813,-122.911,5990,0.1368,12
B943p90f40,b943,48.60_-123.80,48.6,-123.8,48.55,-123.8,18.73,1,47.813,-122.911,5990,0.1155,12
B943p90f40,b943,48.60_-124.00,48.6,-124.0,48.65,-123.95,18.93,3,47.813,-122.911,5984,0.1958,12
BABR,babr,44.00_-123.20,44.0,-123.2,44.0,-123.2,20.18,1,44.621,-123.789,581,0.4517,34
BABR,babr,44.00_-123.40,44.0,-123.4,44.1,-123.4,28.08,1,44.621,-123.789,616,0.2598,34
BABR,babr,44.20_-123.20,44.2,-123.2,44.2,-123.3,26.89,1,44.621,-123.789,383,0.3641,34
BABR,babr,44.40_-123.60,44.4,-123.6,44.45,-123.55,29.85,5,44.621,-123.789,615,0.2514,34
BABR,babr,44.60_-123.60,44.6,-123.6,44.65,-123.6,28.74,3,44.621,-123.789,604,0.3369,34
BABR,babr,44.80_-123.20,44.8,-123.2,44.8,-123.275,34.16,2,44.621,-123.789,616,0.2894,34
BABR,babr,44.80_-123.40,44.8,-123.4,44.825,-123.4,29.24,12,44.621,-123.789,615,0.3367,34
BABR,babr,44.80_-123.60,44.8,-123.6,44.8,-123.6,30.84,11,44.621,-123.789,617,0.3008,34
BABR,babr,45.00_-123.20,45.0,-123.2,45.0,-123.25,32.2,1,44.621,-123.789,596,0.2061,34
BABR,babr,45.00_-123.40,45.0,-123.4,45.05,-123.4,18.23,3,44.621,-123.789,617,0.324,34
BABR,babr,45.00_-123.60,45.0,-123.6,45.0,-123.575,29.92,4,44.621,-123.789,619,0.2953,34
BABR,babr,45.20_-123.20,45.2,-123.2,45.1,-123.2,23.51,3,44.621,-123.789,616,0.2804,34
BABR,babr,45.20_-123.40,45.2,-123.4,45.125,-123.425,28.28,8,44.621,-123.789,616,0.3041,34
BABR,babr,45.20_-123.60,45.2,-123.6,45.15,-123.6,41.8,3,44.621,-123.789,617,0.2796,34
BABR,babr,45.40_-123.00,45.4,-123.0,45.35,-123.1,22.5,1,44.621,-123.789,504,0.3373,34
BABR,babr,45.40_-123.40,45.4,-123.4,45.35,-123.4,22.14,1,44.621,-123.789,598,0.4071,34
BABR,babr,45.40_-123.60,45.4,-123.6,45.35,-123.6,42.23,1,44.621,-123.789,575,0.2631,34
BBO,bbo,42.00_-123.20,42.0,-123.2,42.05,-123.25,34.9,1,42.888,-122.68,2139,0.25,35
BBO,bbo,42.00_-123.40,42.0,-123.4,42.1,-123.4,42.17,1,42.888,-122.68,2248,0.213,35
BBO,bbo,42.20_-123.20,42.2,-123.2,42.3,-123.25,35.95,6,42.888,-122.68,2152,0.2229,35
BBO,bbo,42.20_-123.40,42.2,-123.4,42.25,-123.35,41.08,9,42.888,-122.68,2508,0.221,35
BBO,bbo,42.20_-123.60,42.2,-123.6,42.15,-123.575,46.81,2,42.888,-122.68,1975,0.3865,35
BBO,bbo,42.40_-123.20,42.4,-123.2,42.475,-123.275,28.59,2,42.888,-122.68,2218,0.2995,35
BBO,bbo,42.40_-123.40,42.4,-123.4,42.4,-123.4,35.15,12,42.888,-122.68,2502,0.1945,35
BBO,bbo,42.40_-123.60,42.4,-123.6,42.5,-123.575,36.71,10,42.888,-122.68,2520,0.2029,35
BBO,bbo,42.40_-123.80,42.4,-123.8,42.45,-123.8,41.68,1,42.888,-122.68,1907,0.2176,35
BBO,bbo,42.60_-123.20,42.6,-123.2,42.625,-123.25,26.28,2,42.888,-122.68,2098,0.1727,35
BBO,bbo,42.60_-123.40,42.6,-123.4,42.6,-123.45,28.35,11,42.888,-122.68,2469,0.1967,35
BBO,bbo,42.60_-123.60,42.6,-123.6,42.6,-123.55,31.0,8,42.888,-122.68,2466,0.2221,35
BBO,bbo,42.60_-123.80,42.6,-123.8,42.55,-123.75,36.29,1,42.888,-122.68,1913,0.2917,35
BBO,bbo,42.80_-123.20,42.8,-123.2,42.85,-123.25,36.59,3,42.888,-122.68,1808,0.2027,35
BBO,bbo,42.80_-123.40,42.8,-123.4,42.8,-123.4,33.92,14,42.888,-122.68,2536,0.2351,35
BBO,bbo,42.80_-123.60,42.8,-123.6,42.8,-123.55,30.89,7,42.888,-122.68,2540,0.2168,35
BBO,bbo,43.00_-123.20,43.0,-123.2,42.95,-123.275,39.87,4,42.888,-122.68,2425,0.2778,35
BBO,bbo,43.00_-123.40,43.0,-123.4,43.0,-123.375,37.43,2,42.888,-122.68,2326,0.2956,35
BBO,bbo,43.00_-123.60,43.0,-123.6,43.0,-123.5,32.89,5,42.888,-122.68,2406,0.2521,35
BBO,bbo,43.00_-123.80,43.0,-123.8,43.05,-123.75,28.16,1,42.888,-122.68,2313,0.3629,35
BBO,bbo,43.20_-123.40,43.2,-123.4,43.125,-123.425,36.47,2,42.888,-122.68,2334,0.2789,35
BBO,bbo,43.20_-123.60,43.2,-123.6,43.2,-123.625,30.41,8,42.888,-122.68,2484,0.2196,35
BBO,bbo,43.20_-123.80,43.2,-123.8,43.25,-123.8,29.62,2,42.888,-122.68,2366,0.2058,35
BBO,bbo,43.40_-123.60,43.4,-123.6,43.45,-123.6,28.82,1,42.888,-122.68,2272,0.2246,35
BBO,bbo,43.40_-124.00,43.4,-124.0,43.35,-123.9,30.44,1,42.888,-122.68,930,0.373,35
BCCR,bccr,40.00_-122.40,40.0,-122.4,40.075,-122.4,24.96,2,39.819,-121.734,2081,0.1118,36
BCCR,bccr,40.20_-122.40,40.2,-122.4,40.2,-122.35,25.83,5,39.819,-121.734,2081,0.0776,36
BCCR,bccr,40.20_-122.60,40.2,-122.6,40.3,-122.625,22.48,6,39.819,-121.734,2080,0.0909,36
BCCR,bccr,40.20_-122.80,40.2,-122.8,40.25,-122.85,29.06,7,39.819,-121.734,2084,0.0415,36
BCCR,bccr,40.20_-123.00,40.2,-123.0,40.3,-122.975,38.99,2,39.819,-121.734,2075,0.0654,36
BCCR,bccr,40.40_-122.40,40.4,-122.4,40.45,-122.5,22.32,11,39.819,-121.734,2085,0.0586,36
BCCR,bccr,40.40_-122.60,40.4,-122.6,40.4,-122.6,19.19,19,39.819,-121.734,2081,0.0606,36
BCCR,bccr,40.40_-122.80,40.4,-122.8,40.45,-122.75,24.93,13,39.819,-121.734,2086,0.0693,36
BCCR,bccr,40.40_-123.00,40.4,-123.0,40.5,-122.95,26.81,1,39.819,-121.734,2078,0.1034,36
BCCR,bccr,40.60_-122.40,40.6,-122.4,40.6,-122.5,19.23,1,39.819,-121.734,2063,0.0952,36
BCCR,bccr,40.60_-122.60,40.6,-122.6,40.65,-122.65,21.74,16,39.819,-121.734,2085,0.0581,36
BCCR,bccr,40.60_-122.80,40.6,-122.8,40.6,-122.7,20.24,26,39.819,-121.734,2084,0.0558,36
BCCR,bccr,40.60_-123.00,40.6,-123.0,40.6,-122.95,22.51,1,39.819,-121.734,2058,0.1034,36
BCCR,bccr,40.80_-122.60,40.8,-122.6,40.7,-122.65,21.65,9,39.819,-121.734,2078,0.0649,36
BCCR,bccr,40.80_-122.80,40.8,-122.8,40.7,-122.825,18.1,2,39.819,-121.734,2080,0.0653,36
BCCR,bccr,40.80_-123.00,40.8,-123.0,40.7,-123.0,14.88,1,39.819,-121.734,2060,0.1408,36
BEER,beer,43.20_-123.60,43.2,-123.6,43.25,-123.65,29.82,1,44.108,-123.847,3384,0.1958,37
BEER,beer,43.20_-123.80,43.2,-123.8,43.3,-123.85,30.18,1,44.108,-123.847,3367,0.1575,37
BEER,beer,43.40_-123.40,43.4,-123.4,43.375,-123.45,35.08,2,44.108,-123.847,3325,0.1624,37
BEER,beer,43.40_-123.60,43.4,-123.6,43.45,-123.55,27.29,1,44.108,-123.847,3348,0.201,37
BEER,beer,43.40_-123.80,43.4,-123.8,43.45,-123.8,30.84,1,44.108,-123.847,3395,0.1889,37
BEER,beer,43.60_-123.40,43.6,-123.4,43.7,-123.4,23.33,1,44.108,-123.847,2356,0.221,37
BEER,beer,43.60_-123.60,43.6,-123.6,43.65,-123.55,27.36,1,44.108,-123.847,3251,0.2927,37
BEER,beer,44.20_-123.40,44.2,-123.4,44.275,-123.45,34.39,2,44.108,-123.847,3358,0.2075,37
BEER,beer,44.20_-123.60,44.2,-123.6,44.2,-123.55,30.36,1,44.108,-123.847,2999,0.2101,37
BEER,beer,44.40_-123.20,44.4,-123.2,44.5,-123.3,39.46,1,44.108,-123.847,3290,0.1473,37
BEER,beer,44.40_-123.40,44.4,-123.4,44.4,-123.45,35.45,3,44.108,-123.847,3395,0.1332,37
BEER,beer,44.40_-123.60,44.4,-123.6,44.45,-123.55,29.21,12,44.108,-123.847,3399,0.134,37
BEER,beer,44.40_-123.80,44.4,-123.8,44.5,-123.75,20.14,3,44.108,-123.847,3391,0.1572,37
BEER,beer,44.60_-123.40,44.6,-123.4,44.6,-123.45,24.68,5,44.108,-123.847,3365,0.2412,37
BEER,beer,44.60_-123.60,44.6,-123.6,44.6,-123.55,29.35,41,44.108,-123.847,3401,0.1101,37
BEER,beer,44.60_-123.80,44.6,-123.8,44.625,-123.775,24.87,4,44.108,-123.847,3398,0.1711,37
BEER,beer,44.80_-123.20,44.8,-123.2,44.8,-123.225,39.7,2,44.108,-123.847,3385,0.1339,37
BEER,beer,44.80_-123.40,44.8,-123.4,44.7,-123.45,28.89,5,44.108,-123.847,3401,0.1363,37
BEER,beer,44.80_-123.60,44.8,-123.6,44.75,-123.5,29.6,15,44.108,-123.847,3401,0.1335,37
BEER,beer,45.00_-123.40,45.0,-123.4,44.975,-123.425,25.15,2,44.108,-123.847,3354,0.3149,37
BEER,beer,45.00_-123.60,45.0,-123.6,44.975,-123.575,27.26,2,44.108,-123.847,3346,0.2155,37
BERY,bery,47.60_-122.80,47.6,-122.8,47.675,-122.8,21.59,8,48.264,-122.096,1360,0.0947,38
BERY,bery,47.60_-123.20,47.6,-123.2,47.7,-123.2,43.72,3,48.264,-122.096,1318,0.099,38
BERY,bery,47.80_-122.80,47.8,-122.8,47.75,-122.8,24.52,2,48.264,-122.096,1276,0.1756,38
BERY,bery,48.00_-123.20,48.0,-123.2,48.1,-123.3,43.33,1,48.264,-122.096,1364,0.0866,38
BERY,bery,48.20_-123.20,48.2,-123.2,48.3,-123.15,18.0,1,48.264,-122.096,1380,0.0821,38
BERY,bery,48.20_-123.40,48.2,-123.4,48.25,-123.425,33.82,4,48.264,-122.096,1247,0.1204,38
BERY,bery,48.60_-123.20,48.6,-123.2,48.55,-123.25,46.44,1,48.264,-122.096,1146,0.17,38
BFSB,bfsb,48.60_-124.00,48.6,-124.0,48.55,-124.0,13.56,1,48.834,-125.136,1788,0.1307,30
BFSB,bfsb,48.80_-124.20,48.8,-124.2,48.7,-124.2,29.61,3,48.834,-125.136,2868,0.2022,30
BFSB,bfsb,48.80_-124.40,48.8,-124.4,48.75,-124.35,24.7,3,48.834,-125.136,2862,0.1163,30
BFSB,bfsb,48.80_-124.60,48.8,-124.6,48.85,-124.55,32.61,1,48.834,-125.136,2645,0.2489,30
