tag,stem,cell,cell_lat,cell_lon,src_lat,src_lon,src_dep,n_fam,sta_lat,sta_lon,n_days,sigma_daily,site
QEPB,qepb,49.00_-124.00,49.0,-124.0,48.9,-123.925,29.86,16,49.242,-123.114,1841,0.0338,137
QEPB,qepb,49.00_-124.50,49.0,-124.5,48.8,-124.35,27.7,4,49.242,-123.114,1752,0.1106,137
RADR,radr,45.50_-123.00,45.5,-123.0,45.6,-123.15,34.19,1,46.422,-123.799,1278,0.4694,138
RADR,radr,45.50_-123.50,45.5,-123.5,45.7,-123.35,29.82,3,46.422,-123.799,2322,0.2406,138
RADR,radr,46.00_-123.00,46.0,-123.0,46.25,-123.1,17.3,3,46.422,-123.799,2204,0.2958,138
RADR,radr,46.50_-122.50,46.5,-122.5,46.6,-122.7,34.94,1,46.422,-123.799,2345,0.2647,138
RADR,radr,46.50_-123.00,46.5,-123.0,46.5,-123.1,37.37,35,46.422,-123.799,2467,0.26,138
RADR,radr,46.50_-123.50,46.5,-123.5,46.4,-123.35,26.6,2,46.422,-123.799,2374,0.3582,138
RADR,radr,47.00_-122.50,47.0,-122.5,46.9,-122.65,38.81,17,46.422,-123.799,2448,0.2803,138
RADR,radr,47.00_-123.00,47.0,-123.0,46.95,-123.0,39.55,52,46.422,-123.799,2443,0.2251,138
RADR,radr,47.50_-122.50,47.5,-122.5,47.3,-122.575,39.65,2,46.422,-123.799,1802,0.4253,138
RADR,radr,47.50_-123.00,47.5,-123.0,47.3,-123.0,41.7,3,46.422,-123.799,2358,0.2255,138
RAIN,rain,45.00_-123.00,45.0,-123.0,45.2,-123.175,23.93,4,46.082,-123.011,3551,0.1519,139
RAIN,rain,45.00_-123.50,45.0,-123.5,45.2,-123.45,35.97,7,46.082,-123.011,3551,0.0887,139
RAIN,rain,45.50_-123.00,45.5,-123.0,45.4,-123.15,22.04,12,46.082,-123.011,3551,0.1222,139
RAIN,rain,45.50_-123.50,45.5,-123.5,45.5,-123.4,34.12,11,46.082,-123.011,3551,0.0767,139
RAIN,rain,46.00_-123.00,46.0,-123.0,46.075,-123.1,19.25,10,46.082,-123.011,3551,0.095,139
RAIN,rain,46.00_-123.50,46.0,-123.5,46.075,-123.375,26.82,4,46.082,-123.011,3550,0.0456,139
RAIN,rain,46.50_-122.50,46.5,-122.5,46.7,-122.675,39.21,2,46.082,-123.011,3474,0.1837,139
RAIN,rain,46.50_-123.00,46.5,-123.0,46.55,-123.075,39.41,20,46.082,-123.011,3551,0.1111,139
RAIN,rain,46.50_-123.50,46.5,-123.5,46.4,-123.3,23.53,7,46.082,-123.011,3550,0.1203,139
RAIN,rain,47.00_-122.50,47.0,-122.5,46.85,-122.7,26.65,5,46.082,-123.011,3551,0.1096,139
RAIN,rain,47.00_-123.00,47.0,-123.0,46.85,-123.0,36.99,11,46.082,-123.011,3551,0.1482,139
RAIN,rain,47.00_-123.50,47.0,-123.5,46.9,-123.3,37.81,1,46.082,-123.011,3535,0.263,139
RATT,ratt,48.00_-123.00,48.0,-123.0,47.95,-123.0,43.28,4,47.425,-121.803,1881,0.1123,140
RATT,ratt,48.50_-123.00,48.5,-123.0,48.3,-122.85,26.23,2,47.425,-121.803,1825,0.1543,140
RER,rer,47.00_-122.50,47.0,-122.5,46.975,-122.7,46.43,2,46.819,-121.843,1281,0.1834,141
RER,rer,47.00_-123.00,47.0,-123.0,47.05,-122.8,51.35,7,46.819,-121.843,1313,0.2513,141
RER,rer,47.50_-122.50,47.5,-122.5,47.525,-122.65,25.91,2,46.819,-121.843,1385,0.1212,141
RER,rer,47.50_-123.00,47.5,-123.0,47.6,-122.85,30.8,12,46.819,-121.843,1390,0.1452,141
RNWY,rnwy,47.50_-123.00,47.5,-123.0,47.7,-122.95,46.94,1,48.612,-123.126,1905,0.0214,142
RNWY,rnwy,47.50_-123.50,47.5,-123.5,47.7,-123.4,38.07,1,48.612,-123.126,1905,0.0217,142
RNWY,rnwy,48.00_-122.50,48.0,-122.5,47.8,-122.65,16.3,1,48.612,-123.126,1905,0.0277,142
RNWY,rnwy,48.00_-123.00,48.0,-123.0,47.925,-123.0,42.83,32,48.612,-123.126,1905,0.0122,142
RNWY,rnwy,48.00_-123.50,48.0,-123.5,48.0,-123.525,40.89,6,48.612,-123.126,1905,0.014,142
RNWY,rnwy,48.00_-124.00,48.0,-124.0,48.25,-123.775,32.86,2,48.612,-123.126,1905,0.0144,142
RNWY,rnwy,48.50_-123.00,48.5,-123.0,48.375,-123.025,34.05,8,48.612,-123.126,1905,0.0147,142
RNWY,rnwy,48.50_-123.50,48.5,-123.5,48.45,-123.55,21.8,21,48.612,-123.126,1905,0.013,142
RNWY,rnwy,48.50_-124.00,48.5,-124.0,48.55,-124.0,28.17,13,48.612,-123.126,1905,0.0103,142
RNWY,rnwy,48.50_-124.50,48.5,-124.5,48.65,-124.35,36.81,3,48.612,-123.126,1905,0.0223,142
RNWY,rnwy,49.00_-123.50,49.0,-123.5,48.8,-123.6,24.48,6,48.612,-123.126,1905,0.0161,142
RNWY,rnwy,49.00_-124.00,49.0,-124.0,48.875,-123.925,26.28,22,48.612,-123.126,1905,0.0139,142
RNWY,rnwy,49.00_-124.50,49.0,-124.5,48.9,-124.4,27.04,7,48.612,-123.126,1905,0.0164,142
ROGE,roge,42.00_-123.50,42.0,-123.5,42.2,-123.3,38.69,5,42.695,-123.665,2874,0.1779,143
ROGE,roge,42.50_-123.00,42.5,-123.0,42.6,-123.25,25.23,3,42.695,-123.665,2152,0.2286,143
ROGE,roge,42.50_-123.50,42.5,-123.5,42.5,-123.4,32.03,21,42.695,-123.665,2890,0.1279,143
ROGE,roge,43.00_-123.00,43.0,-123.0,42.85,-123.25,35.81,3,42.695,-123.665,2679,0.2371,143
ROGE,roge,43.00_-123.50,43.0,-123.5,43.15,-123.5,34.07,3,42.695,-123.665,2675,0.206,143
ROGE,roge,43.50_-123.50,43.5,-123.5,43.55,-123.7,31.58,1,42.695,-123.665,2833,0.2805,143
ROGE,roge,43.50_-124.00,43.5,-124.0,43.4,-123.75,30.64,3,42.695,-123.665,2813,0.2228,143
RUSH,rush,46.50_-123.00,46.5,-123.0,46.4,-123.225,21.47,2,46.903,-121.944,2257,0.1189,144
RUSH,rush,47.00_-122.50,47.0,-122.5,47.075,-122.675,50.64,2,46.903,-121.944,2135,0.1304,144
RUSH,rush,47.00_-123.00,47.0,-123.0,46.95,-122.85,33.98,11,46.903,-121.944,2261,0.0842,144
RUSH,rush,47.50_-122.50,47.5,-122.5,47.7,-122.7,21.99,1,46.903,-121.944,2058,0.0607,144
RUSH,rush,47.50_-123.00,47.5,-123.0,47.45,-122.95,35.22,15,46.903,-121.944,2299,0.0778,144
RVIT,rvit,40.50_-122.50,40.5,-122.5,40.35,-122.65,21.51,3,39.906,-123.379,502,0.2637,145
RVIT,rvit,40.50_-123.00,40.5,-123.0,40.4,-122.85,21.74,1,39.906,-123.379,230,0.1352,145
SAGE,sage,40.50_-123.00,40.5,-123.0,40.6,-122.8,24.02,1,40.795,-122.039,171,0.7709,146
SAGE,sage,41.00_-122.50,41.0,-122.5,40.8,-122.7,23.47,1,40.795,-122.039,781,0.2004,146
SAGE,sage,41.00_-123.00,41.0,-123.0,41.1,-123.1,24.65,31,40.795,-122.039,1981,0.2233,146
SAGE,sage,41.50_-123.00,41.5,-123.0,41.45,-123.05,31.48,29,40.795,-122.039,2042,0.1853,146
SALO,salo,47.00_-123.00,47.0,-123.0,47.25,-123.1,38.21,1,47.951,-122.373,2139,0.106,147
SALO,salo,47.50_-122.50,47.5,-122.5,47.55,-122.575,26.74,2,47.951,-122.373,2139,0.1395,147
SALO,salo,47.50_-123.00,47.5,-123.0,47.6,-122.95,31.05,25,47.951,-122.373,2139,0.1122,147
SALO,salo,47.50_-123.50,47.5,-123.5,47.7,-123.325,42.24,2,47.951,-122.373,2139,0.1396,147
SALO,salo,48.00_-123.00,48.0,-123.0,48.05,-123.05,43.28,23,47.951,-122.373,2139,0.1093,147
SALO,salo,48.00_-123.50,48.0,-123.5,47.975,-123.4,42.73,14,47.951,-122.373,2139,0.1009,147
SALO,salo,48.50_-123.00,48.5,-123.0,48.35,-122.925,33.14,6,47.951,-122.373,2139,0.1534,147
SALO,salo,48.50_-123.50,48.5,-123.5,48.55,-123.5,28.56,12,47.951,-122.373,2139,0.117,147
SALO,salo,49.00_-123.50,49.0,-123.5,48.75,-123.65,20.64,6,47.951,-122.373,2139,0.1514,147
SALT,salt,41.50_-123.00,41.5,-123.0,41.65,-122.9,22.84,2,42.493,-122.588,2162,0.2084,148
SALT,salt,41.50_-123.50,41.5,-123.5,41.6,-123.3,35.49,1,42.493,-122.588,2169,0.233,148
SALT,salt,42.00_-123.00,42.0,-123.0,42.1,-123.2,33.3,9,42.493,-122.588,2177,0.1169,148
SALT,salt,42.00_-123.50,42.0,-123.5,42.15,-123.45,42.88,25,42.493,-122.588,2178,0.11,148
SALT,salt,42.00_-124.00,42.0,-124.0,42.25,-123.8,27.97,2,42.493,-122.588,2175,0.1435,148
SALT,salt,42.50_-123.00,42.5,-123.0,42.45,-123.2,28.99,9,42.493,-122.588,2176,0.1046,148
SALT,salt,42.50_-123.50,42.5,-123.5,42.55,-123.5,31.41,35,42.493,-122.588,2177,0.1109,148
SALT,salt,42.50_-124.00,42.5,-124.0,42.45,-123.75,36.29,3,42.493,-122.588,2166,0.124,148
SALT,salt,43.00_-123.00,43.0,-123.0,42.825,-123.25,34.36,6,42.493,-122.588,2176,0.1198,148
SALT,salt,43.00_-123.50,43.0,-123.5,42.9,-123.45,33.59,20,42.493,-122.588,2177,0.1197,148
SALT,salt,43.00_-124.00,43.0,-124.0,42.9,-123.8,27.0,2,42.493,-122.588,2174,0.1243,148
SANG,sang,41.00_-123.00,41.0,-123.0,41.175,-123.0,22.38,16,41.91,-123.649,1410,0.2334,149
SANG,sang,41.00_-123.50,41.0,-123.5,41.25,-123.4,40.71,1,41.91,-123.649,967,0.2391,149
SANG,sang,41.50_-123.00,41.5,-123.0,41.5,-123.15,32.48,25,41.91,-123.649,1372,0.1966,149
SANG,sang,41.50_-123.50,41.5,-123.5,41.5,-123.35,37.37,12,41.91,-123.649,1495,0.2402,149
SANG,sang,42.00_-123.00,42.0,-123.0,41.9,-123.1,26.85,9,41.91,-123.649,1343,0.2158,149
SANG,sang,42.00_-123.50,42.0,-123.5,42.125,-123.375,41.33,12,41.91,-123.649,1388,0.2423,149
SANG,sang,42.50_-123.00,42.5,-123.0,42.4,-123.2,31.31,3,41.91,-123.649,1321,0.2706,149
SANG,sang,42.50_-123.50,42.5,-123.5,42.5,-123.5,34.35,29,41.91,-123.649,1393,0.2171,149
SANG,sang,42.50_-124.00,42.5,-124.0,42.3,-123.75,31.36,1,41.91,-123.649,1243,0.3713,149
SANG,sang,43.00_-123.50,43.0,-123.5,42.75,-123.7,27.86,1,41.91,-123.649,461,0.5408,149
SAXON,saxon,48.00_-123.00,48.0,-123.0,48.05,-123.05,41.49,58,48.683,-122.161,1712,0.042,150
SAXON,saxon,48.00_-123.50,48.0,-123.5,48.2,-123.45,40.26,17,48.683,-122.161,1712,0.0653,150
SAXON,saxon,48.50_-123.00,48.5,-123.0,48.375,-122.925,32.39,26,48.683,-122.161,1711,0.0493,150
SAXON,saxon,48.50_-123.50,48.5,-123.5,48.5,-123.425,23.5,14,48.683,-122.161,1711,0.0648,150
SBAR,sbar,41.00_-123.00,41.0,-123.0,41.0,-123.0,23.06,7,41.663,-123.071,504,0.2687,151
SBAR,sbar,42.00_-123.00,42.0,-123.0,42.2,-123.225,34.5,2,41.663,-123.071,489,0.1887,151
SBAR,sbar,42.00_-123.50,42.0,-123.5,42.2,-123.35,40.78,10,41.663,-123.071,849,0.316,151
SBAR,sbar,42.50_-123.00,42.5,-123.0,42.35,-123.25,33.63,1,41.663,-123.071,106,0.3081,151
SBAR,sbar,42.50_-123.50,42.5,-123.5,42.45,-123.4,35.16,17,41.663,-123.071,757,0.2934,151
SCOT,scot,40.50_-122.50,40.5,-122.5,40.65,-122.65,20.33,9,41.392,-122.854,2494,0.1987,152
SCOT,scot,41.00_-123.00,41.0,-123.0,40.925,-122.925,21.03,30,41.392,-122.854,2490,0.2167,152
SCOT,scot,41.50_-123.00,41.5,-123.0,41.3,-122.9,20.52,1,41.392,-122.854,1057,0.4933,152
SCOT,scot,42.00_-123.00,42.0,-123.0,42.15,-123.25,35.47,3,41.392,-122.854,2567,0.3231,152
SCOT,scot,42.00_-123.50,42.0,-123.5,42.05,-123.4,41.6,15,41.392,-122.854,2614,0.2182,152
SEAS2,seas2,45.00_-123.00,45.0,-123.0,45.2,-123.125,24.26,10,46.036,-123.896,370,0.5279,153
SEAS2,seas2,45.00_-123.50,45.0,-123.5,45.2,-123.475,39.61,14,46.036,-123.896,370,0.4667,153
SEAS2,seas2,45.00_-124.00,45.0,-124.0,45.2,-123.8,38.89,1,46.036,-123.896,94,0.5906,153
SEAS2,seas2,45.50_-123.00,45.5,-123.0,45.425,-123.1,22.94,18,46.036,-123.896,370,0.5518,153
SEAS2,seas2,45.50_-123.50,45.5,-123.5,45.425,-123.45,32.99,26,46.036,-123.896,370,0.4838,153
SEAS2,seas2,45.50_-124.00,45.5,-124.0,45.45,-124.05,25.33,1,46.036,-123.896,370,0.5195,153
SEAS2,seas2,46.00_-123.00,46.0,-123.0,45.95,-123.15,22.9,27,46.036,-123.896,370,0.5323,153
SEAS2,seas2,46.00_-123.50,46.0,-123.5,46.025,-123.35,30.81,8,46.036,-123.896,370,0.4258,153
SEAS2,seas2,46.50_-123.00,46.5,-123.0,46.55,-123.1,41.74,34,46.036,-123.896,370,0.4533,153
SEAS2,seas2,46.50_-123.50,46.5,-123.5,46.4,-123.35,26.11,5,46.036,-123.896,370,0.6874,153
SEAS2,seas2,47.00_-122.50,47.0,-122.5,46.925,-122.625,51.28,2,46.036,-123.896,369,0.5954,153
SEAS2,seas2,47.00_-123.00,47.0,-123.0,46.8,-122.9,33.66,22,46.036,-123.896,370,0.5221,153
SEAS2,seas2,47.00_-123.50,47.0,-123.5,46.8,-123.325,19.69,4,46.036,-123.896,370,0.494,153
SHB,shb,48.50_-124.00,48.5,-124.0,48.7,-124.15,33.22,1,49.599,-123.877,2627,0.2359,154
SHB,shb,49.00_-124.00,49.0,-124.0,48.85,-124.15,18.14,3,49.599,-123.877,3027,0.2017,154
SHB,shb,49.00_-124.50,49.0,-124.5,49.025,-124.6,37.88,32,49.599,-123.877,3208,0.1551,154
SHB,shb,49.00_-125.00,49.0,-125.0,48.975,-124.8,28.73,12,49.599,-123.877,3199,0.1659,154
SHB,shb,49.50_-125.00,49.5,-125.0,49.35,-125.075,32.38,8,49.599,-123.877,3206,0.1532,154
SHBhhz,shbhhz,49.00_-124.00,49.0,-124.0,48.825,-124.175,17.75,4,49.599,-123.877,1203,0.137,154
SHBhhz,shbhhz,49.00_-124.50,49.0,-124.5,49.0,-124.6,37.2,35,49.599,-123.877,1257,0.104,154
SHBhhz,shbhhz,49.00_-125.00,49.0,-125.0,48.95,-124.8,27.8,10,49.599,-123.877,1255,0.1146,154
SHBhhz,shbhhz,49.50_-125.00,49.5,-125.0,49.35,-125.075,32.38,8,49.599,-123.877,1256,0.1018,154
SHW,shw,45.50_-123.00,45.5,-123.0,45.475,-123.0,22.05,8,46.194,-122.235,1848,0.0557,156
SHW,shw,45.50_-123.50,45.5,-123.5,45.6,-123.45,33.25,10,46.194,-122.235,1848,0.0671,156
SHW,shw,46.00_-123.00,46.0,-123.0,45.95,-123.075,22.74,12,46.194,-122.235,1848,0.0638,156
SHW,shw,46.00_-123.50,46.0,-123.5,45.9,-123.4,23.44,3,46.194,-122.235,1847,0.0901,156
SHW,shw,46.50_-122.50,46.5,-122.5,46.575,-122.65,21.74,2,46.194,-122.235,1848,0.0689,156
SHW,shw,46.50_-123.00,46.5,-123.0,46.45,-123.15,34.66,11,46.194,-122.235,1848,0.0668,156
SHW,shw,46.50_-123.50,46.5,-123.5,46.45,-123.3,25.62,3,46.194,-122.235,1848,0.0695,156
SHW,shw,47.00_-122.50,47.0,-122.5,47.0,-122.65,48.42,2,46.194,-122.235,1848,0.0998,156
SHW,shw,47.00_-123.00,47.0,-123.0,46.95,-122.95,39.32,9,46.194,-122.235,1847,0.0618,156
SIFT,sift,46.00_-123.00,46.0,-123.0,46.25,-123.15,18.91,1,46.867,-121.953,71,0.3506,157
SIFT,sift,46.50_-122.50,46.5,-122.5,46.6,-122.7,34.94,1,46.867,-121.953,2311,0.4462,157
SIFT,sift,46.50_-123.00,46.5,-123.0,46.55,-123.05,51.19,6,46.867,-121.953,2462,0.2547,157
SIFT,sift,47.00_-122.50,47.0,-122.5,46.875,-122.65,42.63,6,46.867,-121.953,2463,0.1485,157
SIFT,sift,47.00_-123.00,47.0,-123.0,47.05,-123.025,36.32,10,46.867,-121.953,2451,0.1538,157
SIFT,sift,47.50_-123.00,47.5,-123.0,47.5,-122.95,28.68,5,46.867,-121.953,2465,0.2273,157
SIGP,sigp,41.00_-123.00,41.0,-123.0,41.2,-122.95,22.41,3,41.873,-124.068,2397,0.1416,158
SIGP,sigp,41.50_-123.00,41.5,-123.0,41.55,-123.1,31.48,5,41.873,-124.068,2404,0.1433,158
SIGP,sigp,41.50_-123.50,41.5,-123.5,41.675,-123.375,37.37,8,41.873,-124.068,2409,0.1404,158
SIGP,sigp,42.00_-123.00,42.0,-123.0,42.15,-123.2,33.11,7,41.873,-124.068,2399,0.1061,158
SIGP,sigp,42.00_-123.50,42.0,-123.5,42.15,-123.4,42.32,40,41.873,-124.068,2404,0.1575,158
SIGP,sigp,42.00_-124.00,42.0,-124.0,42.15,-123.825,34.69,2,41.873,-124.068,2399,0.1868,158
SIGP,sigp,42.50_-123.50,42.5,-123.5,42.45,-123.4,35.92,49,41.873,-124.068,2409,0.1468,158
SIGP,sigp,42.50_-124.00,42.5,-124.0,42.45,-123.8,36.67,8,41.873,-124.068,2409,0.131,158
SIGP,sigp,43.00_-123.50,43.0,-123.5,42.75,-123.35,33.14,1,41.873,-124.068,2399,0.2192,158
SISQ,sisq,41.50_-123.50,41.5,-123.5,41.6,-123.3,35.49,1,42.275,-123.632,1342,0.4145,159
SISQ,sisq,42.00_-123.00,42.0,-123.0,42.05,-123.25,34.9,5,42.275,-123.632,2070,0.3503,159
SISQ,sisq,42.00_-123.50,42.0,-123.5,42.0,-123.3,36.56,5,42.275,-123.632,2351,0.239,159
SISQ,sisq,42.50_-123.00,42.5,-123.0,42.3,-123.25,35.95,3,42.275,-123.632,1684,0.4482,159
SISQ,sisq,42.50_-123.50,42.5,-123.5,42.6,-123.45,29.68,9,42.275,-123.632,2249,0.237,159
SISQ,sisq,43.00_-123.50,43.0,-123.5,42.8,-123.5,32.3,3,42.275,-123.632,2341,0.1899,159
SKAMO,skamo,45.50_-123.00,45.5,-123.0,45.625,-123.075,33.24,4,46.308,-123.338,1630,0.1297,160
SKAMO,skamo,45.50_-123.50,45.5,-123.5,45.6,-123.4,38.81,10,46.308,-123.338,1642,0.1296,160
SKAMO,skamo,46.00_-123.00,46.0,-123.0,45.85,-123.25,34.88,2,46.308,-123.338,1519,0.1139,160
SKAMO,skamo,46.00_-123.50,46.0,-123.5,45.9,-123.4,23.44,5,46.308,-123.338,1659,0.1438,160
SKAMO,skamo,46.50_-122.50,46.5,-122.5,46.625,-122.6,31.85,2,46.308,-123.338,1622,0.1711,160
SKAMO,skamo,46.50_-123.00,46.5,-123.0,46.55,-123.025,26.07,2,46.308,-123.338,1421,0.2971,160
SKAMO,skamo,47.00_-123.00,47.0,-123.0,46.9,-122.9,36.74,11,46.308,-123.338,1637,0.1172,160
SKAMO,skamo,47.00_-123.50,47.0,-123.5,47.15,-123.45,44.23,1,46.308,-123.338,1552,0.1457,160
SLDQ,sldq,47.00_-123.00,47.0,-123.0,47.2,-123.0,39.55,1,48.062,-124.141,2304,0.1868,5
SLDQ,sldq,47.50_-123.00,47.5,-123.0,47.45,-122.95,17.3,1,48.062,-124.141,2346,0.0398,5
SLDQ,sldq,48.00_-123.00,48.0,-123.0,48.2,-123.15,31.3,15,48.062,-124.141,2485,0.0979,5
SLDQ,sldq,48.00_-123.50,48.0,-123.5,48.15,-123.5,39.68,25,48.062,-124.141,2485,0.0909,5
SLDQ,sldq,48.00_-124.00,48.0,-124.0,48.25,-123.8,31.38,3,48.062,-124.141,2479,0.1607,5
SLDQ,sldq,48.50_-123.50,48.5,-123.5,48.35,-123.6,28.26,7,48.062,-124.141,2477,0.105,5
SLDQ,sldq,48.50_-124.00,48.5,-124.0,48.4,-123.8,29.01,19,48.062,-124.141,2485,0.0867,5
SLDQ,sldq,49.00_-124.00,49.0,-124.0,48.8,-124.25,21.55,1,48.062,-124.141,2428,0.1531,5
SLDQ,sldq,49.00_-124.50,49.0,-124.5,48.8,-124.3,21.13,1,48.062,-124.141,2463,0.1749,5
SNB,snb,48.00_-123.00,48.0,-123.0,48.25,-123.15,30.14,5,48.775,-123.172,3422,0.1922,162
SNB,snb,48.00_-123.50,48.0,-123.5,48.2,-123.475,37.07,20,48.775,-123.172,3426,0.1603,162
SNB,snb,48.00_-124.00,48.0,-124.0,48.25,-123.75,31.38,1,48.775,-123.172,3416,0.2316,162
SNB,snb,48.50_-123.00,48.5,-123.0,48.35,-123.0,36.4,2,48.775,-123.172,3422,0.13,162
SNB,snb,48.50_-123.50,48.5,-123.5,48.35,-123.65,26.13,12,48.775,-123.172,3422,0.175,162
SNB,snb,48.50_-124.00,48.5,-124.0,48.55,-123.9,29.29,45,48.775,-123.172,3426,0.1441,162
SNB,snb,48.50_-124.50,48.5,-124.5,48.675,-124.325,32.13,2,48.775,-123.172,3421,0.2275,162
SNB,snb,49.00_-123.50,49.0,-123.5,48.85,-123.7,41.41,3,48.775,-123.172,3414,0.2237,162
SNB,snb,49.00_-124.00,49.0,-124.0,48.8,-123.975,24.58,12,48.775,-123.172,3427,0.1509,162
SNB,snb,49.00_-124.50,49.0,-124.5,48.85,-124.35,28.36,13,48.775,-123.172,3445,0.1771,162
SP2,sp2,46.50_-122.50,46.5,-122.5,46.675,-122.675,36.85,2,47.556,-122.249,2978,0.0181,163
SP2,sp2,47.00_-122.50,47.0,-122.5,46.9,-122.65,33.62,6,47.556,-122.249,2979,0.0137,163
SP2,sp2,47.00_-123.00,47.0,-123.0,47.0,-122.9,40.13,9,47.556,-122.249,2979,0.0134,163
SP2,sp2,47.50_-122.50,47.5,-122.5,47.425,-122.65,30.63,6,47.556,-122.249,2979,0.0177,163
SP2,sp2,47.50_-123.00,47.5,-123.0,47.5,-122.85,25.37,21,47.556,-122.249,2979,0.0146,163
SP2,sp2,47.50_-123.50,47.5,-123.5,47.45,-123.3,40.82,2,47.556,-122.249,2979,0.0228,163
SP2,sp2,48.00_-122.50,48.0,-122.5,47.9,-122.7,24.96,1,47.556,-122.249,2978,0.0259,163
SP2,sp2,48.00_-123.00,48.0,-123.0,48.0,-123.0,40.08,29,47.556,-122.249,2979,0.0111,163
SP2,sp2,48.00_-123.50,48.0,-123.5,48.0,-123.4,40.2,9,47.556,-122.249,2979,0.0135,163
SP2,sp2,48.50_-123.00,48.5,-123.0,48.35,-123.05,30.9,11,47.556,-122.249,2978,0.0115,163
SP2,sp2,48.50_-123.50,48.5,-123.5,48.4,-123.4,27.0,3,47.556,-122.249,2979,0.0136,163
SSO2,sso2,44.00_-123.50,44.0,-123.5,44.15,-123.45,26.89,3,44.841,-122.483,2205,0.1439,164
SSO2,sso2,44.50_-123.50,44.5,-123.5,44.55,-123.6,27.88,11,44.841,-122.483,2204,0.0953,164
SSO2,sso2,44.50_-124.00,44.5,-124.0,44.5,-123.75,20.14,1,44.841,-122.483,2109,0.1437,164
SSO2,sso2,45.00_-123.00,45.0,-123.0,45.125,-123.2,30.0,2,44.841,-122.483,2171,0.1813,164
SSO2,sso2,45.00_-123.50,45.0,-123.5,45.05,-123.45,25.0,20,44.841,-122.483,2278,0.0854,164
SSO2,sso2,45.50_-123.00,45.5,-123.0,45.425,-123.15,28.95,8,44.841,-122.483,2230,0.1142,164
SSO2,sso2,45.50_-123.50,45.5,-123.5,45.575,-123.375,34.84,10,44.841,-122.483,2249,0.0973,164
STOR,stor,46.50_-123.00,46.5,-123.0,46.575,-123.075,36.24,8,47.188,-121.989,4495,0.0539,165
STOR,stor,47.00_-122.50,47.0,-122.5,47.1,-122.6,35.64,5,47.188,-121.989,4495,0.0943,165
STOR,stor,47.00_-123.00,47.0,-123.0,47.0,-123.0,41.13,34,47.188,-121.989,4497,0.0336,165
STOR,stor,47.00_-123.50,47.0,-123.5,47.25,-123.3,40.95,1,47.188,-121.989,4495,0.1117,165
STOR,stor,47.50_-122.50,47.5,-122.5,47.65,-122.7,21.88,5,47.188,-121.989,4496,0.0415,165
STOR,stor,47.50_-123.00,47.5,-123.0,47.475,-122.9,36.29,22,47.188,-121.989,4498,0.0359,165
STOR,stor,47.50_-123.50,47.5,-123.5,47.6,-123.3,45.42,1,47.188,-121.989,4495,0.0948,165
STOR,stor,48.00_-123.00,48.0,-123.0,47.95,-123.05,42.31,16,47.188,-121.989,4499,0.044,165
STOR,stor,48.00_-123.50,48.0,-123.5,47.975,-123.3,44.29,2,47.188,-121.989,4495,0.0615,165
SWF2,swf2,45.50_-123.00,45.5,-123.0,45.6,-123.15,30.52,12,46.178,-122.217,4141,0.1129,166
SWF2,swf2,45.50_-123.50,45.5,-123.5,45.6,-123.35,32.37,21,46.178,-122.217,4150,0.0755,166
SWF2,swf2,46.00_-123.00,46.0,-123.0,45.9,-123.2,32.63,17,46.178,-122.217,4143,0.1191,166
SWF2,swf2,46.00_-123.50,46.0,-123.5,45.85,-123.3,34.03,11,46.178,-122.217,4130,0.1221,166
SWF2,swf2,46.50_-122.50,46.5,-122.5,46.7,-122.65,47.33,1,46.178,-122.217,4129,0.1708,166
SWF2,swf2,46.50_-123.00,46.5,-123.0,46.5,-123.1,39.97,5,46.178,-122.217,4122,0.1143,166
SWF2,swf2,47.00_-123.00,47.0,-123.0,46.95,-122.925,41.2,12,46.178,-122.217,4136,0.0945,166
TOFB,tofb,49.00_-124.50,49.0,-124.5,49.05,-124.6,40.04,16,49.154,-125.908,943,0.1247,167
TOFB,tofb,49.00_-125.00,49.0,-125.0,49.2,-124.95,33.03,35,49.154,-125.908,943,0.1164,167
TOFB,tofb,49.50_-124.50,49.5,-124.5,49.4,-124.7,21.2,1,49.154,-125.908,853,0.4088,167
TOFB,tofb,49.50_-125.00,49.5,-125.0,49.35,-125.1,25.82,27,49.154,-125.908,943,0.118,167
TOFB,tofb,49.50_-125.50,49.5,-125.5,49.425,-125.5,41.11,8,49.154,-125.908,943,0.1219,167
TOFB,tofb,50.00_-126.50,50.0,-126.5,49.875,-126.425,34.0,2,49.154,-125.908,921,0.1931,167
TOLE,tole,45.50_-123.00,45.5,-123.0,45.675,-123.225,25.94,2,46.453,-122.845,2468,0.0221,168
TOLE,tole,45.50_-123.50,45.5,-123.5,45.7,-123.4,31.01,3,46.453,-122.845,2468,0.0201,168
TOLE,tole,46.00_-123.00,46.0,-123.0,45.975,-123.15,25.19,22,46.453,-122.845,2468,0.0217,168
TOLE,tole,46.00_-123.50,46.0,-123.5,45.9,-123.4,20.88,9,46.453,-122.845,2468,0.0193,168
TOLE,tole,46.50_-122.50,46.5,-122.5,46.55,-122.7,23.67,3,46.453,-122.845,2464,0.0313,168
TOLE,tole,46.50_-123.00,46.5,-123.0,46.5,-123.1,42.12,16,46.453,-122.845,2468,0.0219,168
TOLE,tole,46.50_-123.50,46.5,-123.5,46.425,-123.325,25.62,2,46.453,-122.845,2468,0.0239,168
